# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	961217	963316	-					cadA		C0W65_05220	2100		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	961217	963316	-	AUS11473.1			cadmium-translocating P-type ATPase	cadA		C0W65_05220	2100	699	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	963486	965897	-							C0W65_05225	2412		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	963486	965897	-	AUS11474.1			copper-translocating P-type ATPase			C0W65_05225	2412	803	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	965980	966189	-							C0W65_05230	210		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	965980	966189	-	AUS11475.1			copper resistance protein CopZ			C0W65_05230	210	69	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	966264	966569	-							C0W65_05235	306		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	966264	966569	-	AUS11476.1			transcriptional regulator			C0W65_05235	306	101	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	966697	967773	+							C0W65_05240	1077		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	966697	967773	+	AUS11477.1			oxidoreductase			C0W65_05240	1077	358	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	967812	968447	-							C0W65_05245	636		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	967812	968447	-	AUS11478.1			FMN-dependent NADH-azoreductase			C0W65_05245	636	211	
gene	pseudogene	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	968607	970501	-							C0W65_05250	1895		pseudo
CDS	without_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	968607	970501	-				FUSC family protein			C0W65_05250	1895		pseudo
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	970675	971076	-							C0W65_05255	402		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	970675	971076	-	AUS11479.1			hypothetical protein			C0W65_05255	402	133	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	971073	971432	-							C0W65_05260	360		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	971073	971432	-	AUS11480.1			QacE family quaternary ammonium compound efflux SMR transporter			C0W65_05260	360	119	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	971429	972001	-							C0W65_05265	573		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	971429	972001	-	AUS11481.1			TetR family transcriptional regulator			C0W65_05265	573	190	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	972112	972906	-							C0W65_05270	795		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	972112	972906	-	AUS11482.1			2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase			C0W65_05270	795	264	
gene	tmRNA	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	973089	973451	-					ssrA		C0W65_05275	363		
tmRNA		GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	973089	973451	-				transfer-messenger RNA	ssrA		C0W65_05275	363		
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	973628	974098	-							C0W65_05280	471		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	973628	974098	-	AUS11483.1			SsrA-binding protein			C0W65_05280	471	156	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	974243	976582	-					rnr		C0W65_05285	2340		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	974243	976582	-	AUS11484.1			ribonuclease R	rnr		C0W65_05285	2340	779	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	976601	977347	-							C0W65_05290	747		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	976601	977347	-	AUS11485.1			carboxylesterase			C0W65_05290	747	248	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	977473	977703	-							C0W65_05295	231		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	977473	977703	-	AUS11486.1			protein-export membrane protein SecG			C0W65_05295	231	76	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	977852	978625	+							C0W65_05300	774		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	977852	978625	+	AUS11487.1			alpha/beta hydrolase			C0W65_05300	774	257	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	978659	978892	-							C0W65_05305	234		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	978659	978892	-	AUS11488.1			transcriptional regulator			C0W65_05305	234	77	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	979045	979452	+							C0W65_05310	408		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	979045	979452	+	AUS11489.1			transcriptional regulator			C0W65_05310	408	135	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	979482	979901	+							C0W65_05315	420		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	979482	979901	+	AUS11490.1			multifunctional transcriptional regulator/nicotinamide-nucleotide adenylyltransferase/ribosylnicotinamide kinase NadR			C0W65_05315	420	139	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	979993	980319	+							C0W65_05320	327		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	979993	980319	+	AUS11491.1			MarR family transcriptional regulator			C0W65_05320	327	108	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	980453	982153	+							C0W65_05325	1701		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	980453	982153	+	AUS11492.1			methyl-accepting chemotaxis protein			C0W65_05325	1701	566	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	982193	982873	-							C0W65_05330	681		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	982193	982873	-	AUS11493.1			amino acid ABC transporter permease			C0W65_05330	681	226	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	982890	983810	-							C0W65_05335	921		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	982890	983810	-	AUS11494.1			osmoprotectant ABC transporter substrate-binding protein			C0W65_05335	921	306	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	983822	984475	-							C0W65_05340	654		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	983822	984475	-	AUS11495.1			choline ABC transporter permease			C0W65_05340	654	217	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	984490	985635	-							C0W65_05345	1146		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	984490	985635	-	AUS11496.1			osmoprotectant			C0W65_05345	1146	381	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	985919	986452	+							C0W65_05350	534		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	985919	986452	+	AUS11497.1			GbsR/MarR family transcriptional regulator			C0W65_05350	534	177	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	986484	987158	-							C0W65_05355	675		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	986484	987158	-	AUS11498.1			ABC transporter permease			C0W65_05355	675	224	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	987176	988093	-							C0W65_05360	918		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	987176	988093	-	AUS11499.1			osmoprotectant ABC transporter substrate-binding protein			C0W65_05360	918	305	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	988107	988760	-							C0W65_05365	654		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	988107	988760	-	AUS11500.1			glycine/betaine ABC transporter permease			C0W65_05365	654	217	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	988783	989925	-							C0W65_05370	1143		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	988783	989925	-	AUS11501.1			glycine/betaine ABC transporter ATP-binding protein			C0W65_05370	1143	380	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	990189	990746	+							C0W65_05375	558		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	990189	990746	+	AUS11502.1			MarR family transcriptional regulator			C0W65_05375	558	185	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	990765	991400	-							C0W65_05380	636		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	990765	991400	-	AUS11503.1			hypothetical protein			C0W65_05380	636	211	
gene	pseudogene	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	991497	991889	+							C0W65_05385	393		pseudo
CDS	without_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	991497	991889	+				hypothetical protein			C0W65_05385	393		pseudo
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	992022	992720	+							C0W65_05390	699		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	992022	992720	+	AUS11504.1			hypothetical protein			C0W65_05390	699	232	
gene	pseudogene	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	992756	994563	-							C0W65_05395	1808		pseudo
CDS	without_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	992756	994563	-				hypothetical protein			C0W65_05395	1808		pseudo
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	994690	995154	+							C0W65_05400	465		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	994690	995154	+	AUS11505.1			N-acetyltransferase			C0W65_05400	465	154	
gene	pseudogene	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	995153	995414	-							C0W65_05405	262		pseudo
CDS	without_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	995153	995414	-				MFS transporter			C0W65_05405	262		pseudo
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	995482	996774	-					eno		C0W65_05410	1293		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	995482	996774	-	AUS11506.1			enolase	eno		C0W65_05410	1293	430	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	996804	998339	-							C0W65_05415	1536		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	996804	998339	-	AUS11507.1			2,3-bisphosphoglycerate-independent phosphoglycerate mutase			C0W65_05415	1536	511	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	998332	999093	-							C0W65_05420	762		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	998332	999093	-	AUS11508.1			triose-phosphate isomerase			C0W65_05420	762	253	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	999124	1000308	-					pgk		C0W65_05425	1185		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	999124	1000308	-	AUS11509.1			phosphoglycerate kinase	pgk		C0W65_05425	1185	394	
gene	pseudogene	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1000331	1000514	+							C0W65_05430	184		pseudo
CDS	without_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1000331	1000514	+				hypothetical protein			C0W65_05430	184		pseudo
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1000626	1001633	-					gap		C0W65_05435	1008		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1000626	1001633	-	AUS11510.1			aldehyde dehydrogenase	gap		C0W65_05435	1008	335	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1001680	1002702	-							C0W65_05440	1023		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1001680	1002702	-	AUS11511.1			sugar-binding transcriptional regulator			C0W65_05440	1023	340	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1003000	1004394	-							C0W65_05445	1395		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1003000	1004394	-	AUS11512.1			arabinose-proton symporter			C0W65_05445	1395	464	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1004533	1005687	+							C0W65_05450	1155		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1004533	1005687	+	AUS14525.1			GntR family transcriptional regulator			C0W65_05450	1155	384	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1005736	1006746	-							C0W65_05455	1011		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1005736	1006746	-	AUS11513.1			LLM class flavin-dependent oxidoreductase			C0W65_05455	1011	336	
gene	pseudogene	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1006745	1006986	+							C0W65_05460	242		pseudo
CDS	without_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1006745	1006986	+				hypothetical protein			C0W65_05460	242		pseudo
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1006903	1007781	-							C0W65_05465	879		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1006903	1007781	-	AUS11514.1			LysR family transcriptional regulator			C0W65_05465	879	292	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1007881	1008798	+							C0W65_05470	918		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1007881	1008798	+	AUS11515.1			EamA/RhaT family transporter			C0W65_05470	918	305	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1008839	1010182	-							C0W65_05475	1344		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1008839	1010182	-	AUS11516.1			amino acid permease			C0W65_05475	1344	447	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1010584	1011618	-							C0W65_05480	1035		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1010584	1011618	-	AUS11517.1			glycosylase			C0W65_05480	1035	344	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1011728	1012450	-							C0W65_05485	723		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1011728	1012450	-	AUS11518.1			lactate utilization protein C			C0W65_05485	723	240	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1012450	1013889	-							C0W65_05490	1440		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1012450	1013889	-	AUS11519.1			iron-sulfur cluster-binding protein			C0W65_05490	1440	479	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1013916	1014632	-							C0W65_05495	717		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1013916	1014632	-	AUS11520.1			(Fe-S)-binding protein			C0W65_05495	717	238	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1014807	1015424	-							C0W65_05500	618		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1014807	1015424	-	AUS11521.1			hypothetical protein			C0W65_05500	618	205	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1015421	1015750	-							C0W65_05505	330		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1015421	1015750	-	AUS11522.1			PadR family transcriptional regulator			C0W65_05505	330	109	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1015873	1016475	-							C0W65_05510	603		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1015873	1016475	-	AUS11523.1			DNA-binding response regulator			C0W65_05510	603	200	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1016492	1017478	-							C0W65_05515	987		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1016492	1017478	-	AUS14526.1			sensor histidine kinase			C0W65_05515	987	328	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1017611	1018348	-							C0W65_05520	738		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1017611	1018348	-	AUS11524.1			ABC transporter permease			C0W65_05520	738	245	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1018349	1019254	-							C0W65_05525	906		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1018349	1019254	-	AUS11525.1			ABC transporter ATP-binding protein			C0W65_05525	906	301	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1019537	1020346	+							C0W65_05530	810		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1019537	1020346	+	AUS11526.1			sigma factor SigB regulation protein RsbQ			C0W65_05530	810	269	
gene	pseudogene	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1020381	1021590	+							C0W65_05535	1210		pseudo
CDS	without_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1020381	1021590	+				phosphoserine phosphatase			C0W65_05535	1210		pseudo
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1021644	1022933	-							C0W65_05540	1290		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1021644	1022933	-	AUS11527.1			arabinogalactan endo-1,4-beta-galactosidase			C0W65_05540	1290	429	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1023013	1025076	-							C0W65_05545	2064		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1023013	1025076	-	AUS11528.1			beta-galactosidase			C0W65_05545	2064	687	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1025095	1025946	-							C0W65_05550	852		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1025095	1025946	-	AUS11529.1			sugar ABC transporter permease			C0W65_05550	852	283	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1025950	1027206	-							C0W65_05555	1257		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1025950	1027206	-	AUS11530.1			sugar ABC transporter permease			C0W65_05555	1257	418	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1027246	1028511	-							C0W65_05560	1266		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1027246	1028511	-	AUS11531.1			cyclodextrin-binding protein			C0W65_05560	1266	421	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1028651	1029643	-							C0W65_05565	993		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1028651	1029643	-	AUS11532.1			transcriptional regulator			C0W65_05565	993	330	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1029825	1030547	-							C0W65_05570	723		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1029825	1030547	-	AUS11533.1			FadR family transcriptional regulator			C0W65_05570	723	240	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1030775	1032466	+							C0W65_05575	1692		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1030775	1032466	+	AUS11534.1			L-lactate permease			C0W65_05575	1692	563	
gene	pseudogene	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1032493	1033802	-					rpoN		C0W65_05580	1310		pseudo
CDS	without_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1032493	1033802	-				RNA polymerase sigma-54 factor	rpoN		C0W65_05580	1310		pseudo
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1033881	1034099	+							C0W65_05585	219		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1033881	1034099	+	AUS11535.1			hypothetical protein			C0W65_05585	219	72	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1034109	1035077	-							C0W65_05590	969		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1034109	1035077	-	AUS11536.1			pyruvyl transferase			C0W65_05590	969	322	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1035056	1036222	-							C0W65_05595	1167		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1035056	1036222	-	AUS11537.1			pyridoxal phosphate-dependent aminotransferase			C0W65_05595	1167	388	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1036227	1036877	-							C0W65_05600	651		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1036227	1036877	-	AUS11538.1			acetyltransferase			C0W65_05600	651	216	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1036874	1037482	-							C0W65_05605	609		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1036874	1037482	-	AUS11539.1			sugar transferase			C0W65_05605	609	202	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1037479	1038996	-							C0W65_05610	1518		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1037479	1038996	-	AUS11540.1			hypothetical protein			C0W65_05610	1518	505	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1038993	1040027	-							C0W65_05615	1035		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1038993	1040027	-	AUS11541.1			glycosyltransferase			C0W65_05615	1035	344	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1040024	1041100	-							C0W65_05620	1077		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1040024	1041100	-	AUS11542.1			pyruvyl transferase			C0W65_05620	1077	358	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1041105	1042139	-							C0W65_05625	1035		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1041105	1042139	-	AUS11543.1			glycosyl transferase			C0W65_05625	1035	344	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1042164	1043267	-							C0W65_05630	1104		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1042164	1043267	-	AUS11544.1			EpsG family protein			C0W65_05630	1104	367	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1043264	1044418	-							C0W65_05635	1155		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1043264	1044418	-	AUS11545.1			glycosyltransferase family 1 protein			C0W65_05635	1155	384	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1044411	1045247	-							C0W65_05640	837		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1044411	1045247	-	AUS11546.1			glycosyltransferase			C0W65_05640	837	278	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1045244	1046389	-							C0W65_05645	1146		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1045244	1046389	-	AUS11547.1			glycosyltransferase family 1 protein			C0W65_05645	1146	381	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1046401	1048197	-							C0W65_05650	1797		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1046401	1048197	-	AUS11548.1			hypothetical protein			C0W65_05650	1797	598	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1048456	1049139	-							C0W65_05655	684		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1048456	1049139	-	AUS11549.1			tyrosine protein kinase			C0W65_05655	684	227	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1049145	1049849	-							C0W65_05660	705		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1049145	1049849	-	AUS11550.1			hypothetical protein			C0W65_05660	705	234	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1050095	1050553	+							C0W65_05665	459		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1050095	1050553	+	AUS11551.1			helix-turn-helix domain-containing protein			C0W65_05665	459	152	
gene	pseudogene	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1050629	1052065	+							C0W65_05670	1437		pseudo
CDS	without_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1050629	1052065	+				para-nitrobenzyl esterase			C0W65_05670	1437		pseudo
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1052100	1052291	+							C0W65_05675	192		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1052100	1052291	+	AUS14527.1			hypothetical protein			C0W65_05675	192	63	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1052318	1052803	-							C0W65_05680	486		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1052318	1052803	-	AUS11552.1			phenolic acid decarboxylase padC			C0W65_05680	486	161	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1052826	1053281	-							C0W65_05685	456		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1052826	1053281	-	AUS11553.1			DUF3237 domain-containing protein			C0W65_05685	456	151	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1053412	1054095	-							C0W65_05690	684		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1053412	1054095	-	AUS11554.1			amino-acid racemase			C0W65_05690	684	227	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1054111	1055466	-							C0W65_05695	1356		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1054111	1055466	-	AUS11555.1			penicillin-binding protein			C0W65_05695	1356	451	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1056005	1057423	+							C0W65_05700	1419		
CDS	with_protein	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1056005	1057423	+	AUS11556.1			glycoside hydrolase 68 family protein			C0W65_05700	1419	472	
gene	protein_coding	GCA_002893805.1	Primary Assembly	chromosome		CP025941.1	1057503	1059053	+							C0W65_05705	1551		
