# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	tRNA	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	161071	161145	+							WV34_00895	75		
tRNA		GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	161071	161145	+				tRNA-Gly			WV34_00895	75		anticodon=GCC
gene	tRNA	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	161156	161232	+							WV34_00900	77		
tRNA		GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	161156	161232	+				tRNA-Arg			WV34_00900	77		anticodon=ACG
gene	tRNA	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	161249	161325	+							WV34_00905	77		
tRNA		GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	161249	161325	+				tRNA-Pro			WV34_00905	77		anticodon=TGG
gene	rRNA	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	161622	163176	+							WV34_00910	1555		
rRNA		GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	161622	163176	+				16S ribosomal RNA			WV34_00910	1555		
gene	tRNA	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	163273	163349	+							WV34_00915	77		
tRNA		GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	163273	163349	+				tRNA-Ile			WV34_00915	77		anticodon=GAT
gene	tRNA	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	163364	163439	+							WV34_00920	76		
tRNA		GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	163364	163439	+				tRNA-Ala			WV34_00920	76		anticodon=TGC
gene	rRNA	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	163520	166453	+							WV34_00925	2934		
rRNA		GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	163520	166453	+				23S ribosomal RNA			WV34_00925	2934		
gene	rRNA	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	166501	166616	+							WV34_00930	116		
rRNA		GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	166501	166616	+				5S ribosomal RNA			WV34_00930	116		
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	166712	167926	-							WV34_00935	1215		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	166712	167926	-	ASF27433.1			MFS transporter			WV34_00935	1215	404	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	168151	169419	+							WV34_00940	1269		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	168151	169419	+	ASF27434.1			4-aminobutyrate aminotransferase			WV34_00940	1269	422	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	169416	170366	+							WV34_00945	951		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	169416	170366	+	ASF27435.1			inorganic polyphosphate kinase			WV34_00945	951	316	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	170341	171387	+							WV34_00950	1047		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	170341	171387	+	ASF27436.1			alcohol dehydrogenase			WV34_00950	1047	348	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	171583	173055	+							WV34_00955	1473		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	171583	173055	+	ASF30802.1			sulfate transporter			WV34_00955	1473	490	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	173167	174147	+							WV34_00960	981		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	173167	174147	+	ASF30803.1			hypothetical protein			WV34_00960	981	326	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	174136	174888	-							WV34_00965	753		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	174136	174888	-	ASF27437.1			esterase			WV34_00965	753	250	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	174885	175895	-							WV34_00970	1011		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	174885	175895	-	ASF27438.1			iron ABC transporter permease			WV34_00970	1011	336	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	175897	176904	-							WV34_00975	1008		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	175897	176904	-	ASF27439.1			ferrichrome ABC transporter permease			WV34_00975	1008	335	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	176924	177880	-							WV34_00980	957		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	176924	177880	-	ASF27440.1			iron-uptake system-binding protein			WV34_00980	957	318	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	177968	179563	-							WV34_00985	1596		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	177968	179563	-	ASF27441.1			AraC family transcriptional regulator			WV34_00985	1596	531	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	179702	180946	-							WV34_00990	1245		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	179702	180946	-	ASF27442.1			hypothetical protein			WV34_00990	1245	414	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	180962	182875	-							WV34_00995	1914		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	180962	182875	-	ASF27443.1			hypothetical protein			WV34_00995	1914	637	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	182922	184205	-							WV34_01000	1284		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	182922	184205	-	ASF27444.1			esterase			WV34_01000	1284	427	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	184223	185590	-							WV34_01005	1368		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	184223	185590	-	ASF27445.1			PTS sugar transporter subunit IIC			WV34_01005	1368	455	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	185734	186663	-					murQ		WV34_01010	930		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	185734	186663	-	ASF27446.1			N-acetylmuramic acid-6-phosphate etherase	murQ		WV34_01010	930	309	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	186754	187230	-							WV34_01015	477		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	186754	187230	-	ASF27447.1			acetyltransferase			WV34_01015	477	158	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	187247	187699	-							WV34_01020	453		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	187247	187699	-	ASF27448.1			hypothetical protein			WV34_01020	453	150	
gene	tRNA	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	187881	187952	+							WV34_01025	72		
tRNA		GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	187881	187952	+				tRNA-Glu			WV34_01025	72		anticodon=TTC
gene	tRNA	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	187956	188031	+							WV34_01030	76		
tRNA		GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	187956	188031	+				tRNA-Val			WV34_01030	76		anticodon=TAC
gene	tRNA	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	188037	188109	+							WV34_01035	73		
tRNA		GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	188037	188109	+				tRNA-Thr			WV34_01035	73		anticodon=TGT
gene	tRNA	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	188129	188213	+							WV34_01040	85		
tRNA		GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	188129	188213	+				tRNA-Tyr			WV34_01040	85		anticodon=GTA
gene	tRNA	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	188218	188289	+							WV34_01045	72		
tRNA		GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	188218	188289	+				tRNA-Gln			WV34_01045	72		anticodon=TTG
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	188518	189081	+							WV34_01050	564		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	188518	189081	+	ASF27449.1			RNA polymerase sigma factor SigW			WV34_01050	564	187	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	189095	189721	+							WV34_01055	627		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	189095	189721	+	ASF27450.1			anti-sigma W factor			WV34_01055	627	208	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	189887	190708	+							WV34_01060	822		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	189887	190708	+	ASF27451.1			membrane protein			WV34_01060	822	273	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	190701	192131	+							WV34_01065	1431		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	190701	192131	+	ASF27452.1			YbbR-like domain-containing protein YbbR			WV34_01065	1431	476	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	192149	193495	+							WV34_01070	1347		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	192149	193495	+	ASF27453.1			phosphoglucosamine mutase			WV34_01070	1347	448	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	193926	195728	+							WV34_01075	1803		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	193926	195728	+	ASF27454.1			glucosamine--fructose-6-phosphate aminotransferase			WV34_01075	1803	600	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	196146	197018	+							WV34_01080	873		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	196146	197018	+	ASF27455.1			multidrug ABC transporter ATP-binding protein			WV34_01080	873	290	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	196996	197658	+							WV34_01085	663		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	196996	197658	+	ASF27456.1			membrane protein			WV34_01085	663	220	
gene	pseudogene	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	197738	198109	-				hypothetical protein			WV34_01090	372		pseudo
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	198182	198829	+							WV34_01095	648		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	198182	198829	+	ASF27457.1			hypothetical protein			WV34_01095	648	215	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	198943	199617	+							WV34_01100	675		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	198943	199617	+	ASF30804.1			transcriptional regulator			WV34_01100	675	224	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	199614	200636	+							WV34_01105	1023		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	199614	200636	+	ASF27458.1			histidine kinase			WV34_01105	1023	340	
gene	pseudogene	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	200677	201020	+				hypothetical protein			WV34_01110	344		pseudo
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	201537	202301	+							WV34_01115	765		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	201537	202301	+	ASF27459.1			bacitracin ABC transporter ATP-binding protein			WV34_01115	765	254	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	202288	204213	+							WV34_01120	1926		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	202288	204213	+	ASF27460.1			ABC transporter permease			WV34_01120	1926	641	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	204268	207300	+							WV34_01125	3033		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	204268	207300	+	ASF27461.1			multidrug transporter AcrB			WV34_01125	3033	1010	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	207423	207650	+							WV34_01130	228		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	207423	207650	+	ASF27462.1			hypothetical protein			WV34_01130	228	75	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	207687	208529	-							WV34_01135	843		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	207687	208529	-	ASF30805.1			2,5-diketo-D-gluconic acid reductase			WV34_01135	843	280	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	208643	209335	-							WV34_01140	693		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	208643	209335	-	ASF27463.1			hypothetical protein			WV34_01140	693	230	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	209305	209709	-							WV34_01145	405		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	209305	209709	-	ASF27464.1			membrane protein			WV34_01145	405	134	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	209906	210337	+							WV34_01150	432		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	209906	210337	+	ASF27465.1			MarR family transcriptional regulator			WV34_01150	432	143	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	210764	212149	+							WV34_01155	1386		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	210764	212149	+	ASF27466.1			D-alanine/D-serine/glycine permease			WV34_01155	1386	461	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	212243	212956	+							WV34_01160	714		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	212243	212956	+	ASF27467.1			HAD family hydrolase			WV34_01160	714	237	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	212967	214097	+							WV34_01165	1131		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	212967	214097	+	ASF27468.1			histidine kinase			WV34_01165	1131	376	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	214102	214749	+							WV34_01170	648		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	214102	214749	+	ASF27469.1			LuxR family transcriptional regulator			WV34_01170	648	215	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	214888	215823	+							WV34_01175	936		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	214888	215823	+	ASF27470.1			antibiotic ABC transporter ATP-binding protein			WV34_01175	936	311	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	215833	217020	+							WV34_01180	1188		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	215833	217020	+	ASF27471.1			ABC transporter permease			WV34_01180	1188	395	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	217017	218159	+							WV34_01185	1143		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	217017	218159	+	ASF27472.1			multidrug ABC transporter			WV34_01185	1143	380	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	218173	218352	+							WV34_01190	180		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	218173	218352	+	ASF27473.1			membrane protein			WV34_01190	180	59	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	218457	218933	+							WV34_01195	477		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	218457	218933	+	ASF27474.1			SPBc2 prophage-derived protein YolA			WV34_01195	477	158	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	219027	219275	+							WV34_01200	249		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	219027	219275	+	ASF30806.1			sporulation protein			WV34_01200	249	82	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	219386	220084	+							WV34_01205	699		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	219386	220084	+	ASF27475.1			hypothetical protein			WV34_01205	699	232	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	220130	220390	-							WV34_01210	261		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	220130	220390	-	ASF27476.1			hypothetical protein			WV34_01210	261	86	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	220575	222194	+							WV34_01215	1620		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	220575	222194	+	ASF27477.1			amino acid:proton symporter			WV34_01215	1620	539	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	222742	222990	+							WV34_01220	249		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	222742	222990	+	ASF27478.1			hypothetical protein			WV34_01220	249	82	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	223092	223976	-							WV34_01225	885		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	223092	223976	-	ASF27479.1			glycerophosphodiester phosphodiesterase			WV34_01225	885	294	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	224074	225408	-					glpT		WV34_01230	1335		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	224074	225408	-	ASF27480.1			sn-glycerol-3-phosphate transporter	glpT		WV34_01230	1335	444	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	225744	225986	+							WV34_01235	243		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	225744	225986	+	ASF27481.1			hypothetical protein			WV34_01235	243	80	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	226041	227486	-							WV34_01240	1446		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	226041	227486	-	ASF27482.1			4-hydroxyphenylacetate 3-monooxygenase			WV34_01240	1446	481	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	227704	228129	-							WV34_01245	426		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	227704	228129	-	ASF27483.1			hypothetical protein			WV34_01245	426	141	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	228203	230371	-							WV34_01250	2169		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	228203	230371	-	ASF27484.1			hypothetical protein			WV34_01250	2169	722	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	230580	230882	-							WV34_01255	303		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	230580	230882	-	ASF27485.1			hypothetical protein			WV34_01255	303	100	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	231181	231651	+							WV34_01260	471		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	231181	231651	+	ASF27486.1			XRE family transcriptional regulator			WV34_01260	471	156	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	231724	232791	+							WV34_01265	1068		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	231724	232791	+	ASF27487.1			alcohol dehydrogenase			WV34_01265	1068	355	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	232874	234028	+					purT		WV34_01270	1155		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	232874	234028	+	ASF27488.1			phosphoribosylglycinamide formyltransferase	purT		WV34_01270	1155	384	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	234507	235040	+							WV34_01275	534		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	234507	235040	+	ASF27489.1			CDP-diacylglycerol--serine O-phosphatidyltransferase			WV34_01275	534	177	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	235031	235519	+							WV34_01280	489		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	235031	235519	+	ASF27490.1			membrane protein			WV34_01280	489	162	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	235512	236327	+							WV34_01285	816		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	235512	236327	+	ASF27491.1			phosphatidylserine decarboxylase			WV34_01285	816	271	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	236369	236644	+							WV34_01290	276		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	236369	236644	+	ASF27492.1			hypothetical protein			WV34_01290	276	91	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	236751	237719	+							WV34_01295	969		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	236751	237719	+	ASF27493.1			sulfurtransferase			WV34_01295	969	322	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	237757	239010	-							WV34_01300	1254		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	237757	239010	-	ASF27494.1			glutamate:protein symporter			WV34_01300	1254	417	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	239362	240429	+							WV34_01305	1068		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	239362	240429	+	ASF27495.1			branched-chain amino acid aminotransferase			WV34_01305	1068	355	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	240470	241972	-							WV34_01310	1503		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	240470	241972	-	ASF27496.1			amino acid transporter			WV34_01310	1503	500	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	241987	242934	-					mmuM		WV34_01315	948		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	241987	242934	-	ASF27497.1			homocysteine methyltransferase	mmuM		WV34_01315	948	315	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	243051	244487	-							WV34_01320	1437		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	243051	244487	-	ASF27498.1			sodium:alanine symporter			WV34_01320	1437	478	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	244512	245495	-							WV34_01325	984		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	244512	245495	-	ASF27499.1			glutaminase			WV34_01325	984	327	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	245740	247032	+							WV34_01330	1293		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	245740	247032	+	ASF27500.1			histidine kinase			WV34_01330	1293	430	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	247032	247979	+							WV34_01335	948		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	247032	247979	+	ASF27501.1			transcriptional regulator			WV34_01335	948	315	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	248277	249197	+							WV34_01340	921		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	248277	249197	+	ASF27502.1			hypothetical protein			WV34_01340	921	306	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	249586	249750	+							WV34_01345	165		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	249586	249750	+	ASF27503.1			tryptophan RNA-binding attenuator protein inhibitory protein			WV34_01345	165	54	
gene	pseudogene	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	249825	250115	+				hypothetical protein			WV34_01350	291		pseudo
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	250157	251050	-							WV34_01355	894		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	250157	251050	-	ASF27504.1			transporter			WV34_01355	894	297	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	251479	252099	+							WV34_01360	621		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	251479	252099	+	ASF27505.1			NAD(P)H nitroreductase			WV34_01360	621	206	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	252124	253062	+							WV34_01365	939		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	252124	253062	+	ASF27506.1			ring-cleaving dioxygenase			WV34_01365	939	312	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	253195	253584	+							WV34_01370	390		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	253195	253584	+	ASF27507.1			oxidoreductase			WV34_01370	390	129	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	253770	254108	+							WV34_01375	339		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	253770	254108	+	ASF27508.1			thioredoxin			WV34_01375	339	112	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	254153	254335	+							WV34_01380	183		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	254153	254335	+	ASF27509.1			hypothetical protein			WV34_01380	183	60	
gene	pseudogene	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	254251	254701	+				transposase			WV34_01385	451		pseudo
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	254832	255215	-							WV34_01390	384		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	254832	255215	-	ASF27510.1			membrane protein			WV34_01390	384	127	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	255369	255797	+							WV34_01395	429		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	255369	255797	+	ASF27511.1			cell wall hydrolase			WV34_01395	429	142	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	255794	256000	-							WV34_01400	207		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	255794	256000	-	ASF27512.1			glyoxalase			WV34_01400	207	68	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	256061	257812	+							WV34_01405	1752		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	256061	257812	+	ASF27513.1			alkaline phosphatase			WV34_01405	1752	583	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	257825	258022	+							WV34_01410	198		
CDS	with_protein	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	257825	258022	+	ASF27514.1			preprotein translocase subunit TatA			WV34_01410	198	65	
gene	protein_coding	GCA_002209305.1	Primary Assembly	chromosome		CP011252.1	258086	258811	+							WV34_01415	726		
