# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	391526	391804	+							CWD84_02015	279		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	391526	391804	+	AUJ79265.1			hypothetical protein			CWD84_02015	279	92	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	391791	392165	-							CWD84_02020	375		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	391791	392165	-	AUJ75685.1			hypothetical protein			CWD84_02020	375	124	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	392326	393006	+					spoIIR		CWD84_02025	681		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	392326	393006	+	AUJ75686.1			stage II sporulation protein R	spoIIR		CWD84_02025	681	226	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	393079	393522	+							CWD84_02030	444		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	393079	393522	+	AUJ75687.1			hypothetical protein			CWD84_02030	444	147	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	393679	394719	+							CWD84_02035	1041		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	393679	394719	+	AUJ75688.1			threonylcarbamoyl-AMP synthase			CWD84_02035	1041	346	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	394789	395346	+							CWD84_02040	558		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	394789	395346	+	AUJ75689.1			manganese efflux pump			CWD84_02040	558	185	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	395420	395875	+							CWD84_02045	456		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	395420	395875	+	AUJ75690.1			low molecular weight protein arginine phosphatase			CWD84_02045	456	151	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	396007	396456	+					rpiB		CWD84_02050	450		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	396007	396456	+	AUJ75691.1			ribose 5-phosphate isomerase B	rpiB		CWD84_02050	450	149	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	396470	397012	+							CWD84_02055	543		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	396470	397012	+	AUJ75692.1			TIGR01440 family protein			CWD84_02055	543	180	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	397160	398407	+							CWD84_02060	1248		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	397160	398407	+	AUJ75693.1			serine hydroxymethyltransferase			CWD84_02060	1248	415	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	398542	399171	+							CWD84_02065	630		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	398542	399171	+	AUJ75694.1			uracil phosphoribosyltransferase			CWD84_02065	630	209	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	399591	399974	+							CWD84_02070	384		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	399591	399974	+	AUJ79266.1			ATP synthase subunit I			CWD84_02070	384	127	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	399982	400716	+							CWD84_02075	735		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	399982	400716	+	AUJ75695.1			ATP synthase subunit A			CWD84_02075	735	244	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	400763	400975	+							CWD84_02080	213		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	400763	400975	+	AUJ75696.1			ATP synthase subunit C			CWD84_02080	213	70	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	401117	401629	+					atpF		CWD84_02085	513		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	401117	401629	+	AUJ75697.1			ATP synthase subunit B	atpF		CWD84_02085	513	170	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	401626	402171	+							CWD84_02090	546		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	401626	402171	+	AUJ75698.1			ATP synthase subunit delta			CWD84_02090	546	181	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	402188	403696	+					atpA		CWD84_02095	1509		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	402188	403696	+	AUJ75699.1			ATP synthase subunit alpha	atpA		CWD84_02095	1509	502	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	403772	404635	+							CWD84_02100	864		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	403772	404635	+	AUJ75700.1			ATP synthase subunit gamma			CWD84_02100	864	287	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	404661	406082	+					atpD		CWD84_02105	1422		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	404661	406082	+	AUJ75701.1			F0F1 ATP synthase subunit beta	atpD		CWD84_02105	1422	473	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	406106	406504	+							CWD84_02110	399		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	406106	406504	+	AUJ75702.1			ATP synthase epsilon chain			CWD84_02110	399	132	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	406549	407019	-							CWD84_02115	471		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	406549	407019	-	AUJ75703.1			hypothetical protein			CWD84_02115	471	156	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	407192	407422	+							CWD84_02120	231		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	407192	407422	+	AUJ75704.1			hypothetical protein			CWD84_02120	231	76	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	407565	408305	+							CWD84_02125	741		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	407565	408305	+	AUJ75705.1			hypothetical protein			CWD84_02125	741	246	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	408339	409649	+					murA		CWD84_02130	1311		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	408339	409649	+	AUJ75706.1			UDP-N-acetylglucosamine 1-carboxyvinyltransferase	murA		CWD84_02130	1311	436	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	409851	410882	+					spoIID		CWD84_02135	1032		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	409851	410882	+	AUJ75707.1			stage II sporulation protein D	spoIID		CWD84_02135	1032	343	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	411033	411221	+							CWD84_02140	189		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	411033	411221	+	AUJ75708.1			hypothetical protein			CWD84_02140	189	62	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	411148	411834	+							CWD84_02145	687		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	411148	411834	+	AUJ75709.1			VWA domain-containing protein			CWD84_02145	687	228	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	412135	412824	+							CWD84_02150	690		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	412135	412824	+	AUJ75710.1			hypothetical protein			CWD84_02150	690	229	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	413169	413957	+							CWD84_02155	789		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	413169	413957	+	AUJ75711.1			formate dehydrogenase family accessory protein FdhD			CWD84_02155	789	262	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	413975	415000	+					moaA		CWD84_02160	1026		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	413975	415000	+	AUJ75712.1			GTP 3',8-cyclase MoaA	moaA		CWD84_02160	1026	341	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	415190	416320	+							CWD84_02165	1131		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	415190	416320	+	AUJ75713.1			aspartate phosphatase			CWD84_02165	1131	376	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	416443	416922	+							CWD84_02170	480		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	416443	416922	+	AUJ75714.1			hypothetical protein			CWD84_02170	480	159	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	416996	417184	+							CWD84_02175	189		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	416996	417184	+	AUJ75715.1			CsbD family protein			CWD84_02175	189	62	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	417535	417852	+					ureA		CWD84_02180	318		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	417535	417852	+	AUJ75716.1			urease subunit gamma	ureA		CWD84_02180	318	105	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	417849	418223	+					ureB		CWD84_02185	375		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	417849	418223	+	AUJ75717.1			urease subunit beta	ureB		CWD84_02185	375	124	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	418220	419929	+					ureC		CWD84_02190	1710		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	418220	419929	+	AUJ75718.1			urease subunit alpha	ureC		CWD84_02190	1710	569	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	420070	420474	+							CWD84_02195	405		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	420070	420474	+	AUJ75719.1			Rrf2 family transcriptional regulator			CWD84_02195	405	134	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	420764	421405	-							CWD84_02200	642		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	420764	421405	-	AUJ75720.1			1,4-beta-xylanase			CWD84_02200	642	213	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	421870	422256	-							CWD84_02205	387		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	421870	422256	-	AUJ75721.1			hypothetical protein			CWD84_02205	387	128	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	422394	423842	-					cls		CWD84_02210	1449		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	422394	423842	-	AUJ75722.1			cardiolipin synthase	cls		CWD84_02210	1449	482	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	424063	424500	+							CWD84_02215	438		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	424063	424500	+	AUJ75723.1			hypothetical protein			CWD84_02215	438	145	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	424532	424984	-							CWD84_02220	453		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	424532	424984	-	AUJ75724.1			hypothetical protein			CWD84_02220	453	150	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	424981	425472	-							CWD84_02225	492		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	424981	425472	-	AUJ79267.1			N-acetyltransferase			CWD84_02225	492	163	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	425611	426480	+							CWD84_02230	870		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	425611	426480	+	AUJ75725.1			M23 family peptidase			CWD84_02230	870	289	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	426572	426994	+							CWD84_02235	423		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	426572	426994	+	AUJ75726.1			VanZ family protein			CWD84_02235	423	140	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	427011	427586	-							CWD84_02240	576		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	427011	427586	-	AUJ75727.1			undecaprenyl-diphosphatase			CWD84_02240	576	191	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	427751	428905	+					ftsW		CWD84_02245	1155		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	427751	428905	+	AUJ75728.1			putative lipid II flippase FtsW	ftsW		CWD84_02245	1155	384	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	428959	429309	-							CWD84_02250	351		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	428959	429309	-	AUJ75729.1			P-II family nitrogen regulator			CWD84_02250	351	116	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	429327	430538	-							CWD84_02255	1212		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	429327	430538	-	AUJ75730.1			ammonium transporter			CWD84_02255	1212	403	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	430791	431357	+							CWD84_02260	567		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	430791	431357	+	AUJ75731.1			isochorismatase			CWD84_02260	567	188	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	431354	432718	+							CWD84_02265	1365		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	431354	432718	+	AUJ75732.1			MFS transporter			CWD84_02265	1365	454	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	432884	434338	+							CWD84_02270	1455		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	432884	434338	+	AUJ75733.1			allantoin permease			CWD84_02270	1455	484	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	434374	435570	-							CWD84_02275	1197		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	434374	435570	-	AUJ75734.1			MFS transporter			CWD84_02275	1197	398	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	435595	436008	-							CWD84_02280	414		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	435595	436008	-	AUJ75735.1			MarR family transcriptional regulator			CWD84_02280	414	137	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	436341	436622	+					spoIIID		CWD84_02285	282		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	436341	436622	+	AUJ75736.1			sporulation transcriptional regulator SpoIIID	spoIIID		CWD84_02285	282	93	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	436802	437803	+							CWD84_02290	1002		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	436802	437803	+	AUJ75737.1			rod shape-determining protein			CWD84_02290	1002	333	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	437963	438760	+							CWD84_02295	798		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	437963	438760	+	AUJ75738.1			flagellar hook-basal body protein			CWD84_02295	798	265	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	438785	439606	+							CWD84_02300	822		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	438785	439606	+	AUJ79268.1			flagellar hook-basal body protein			CWD84_02300	822	273	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	439627	440691	-							CWD84_02305	1065		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	439627	440691	-	AUJ75739.1			tetratricopeptide repeat-containing protein			CWD84_02305	1065	354	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	440887	441312	+					fabZ		CWD84_02310	426		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	440887	441312	+	AUJ75740.1			beta-hydroxyacyl-ACP dehydratase	fabZ		CWD84_02310	426	141	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	441369	441764	+							CWD84_02315	396		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	441369	441764	+	AUJ75741.1			large conductance mechanosensitive channel protein MscL			CWD84_02315	396	131	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	441810	442220	-							CWD84_02320	411		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	441810	442220	-	AUJ75742.1			hypothetical protein			CWD84_02320	411	136	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	442393	442746	+							CWD84_02325	354		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	442393	442746	+	AUJ75743.1			hypothetical protein			CWD84_02325	354	117	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	442844	443185	+							CWD84_02330	342		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	442844	443185	+	AUJ75744.1			single-stranded DNA-binding protein			CWD84_02330	342	113	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	443395	444177	+							CWD84_02335	783		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	443395	444177	+	AUJ75745.1			DeoR/GlpR transcriptional regulator			CWD84_02335	783	260	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	444174	445031	+							CWD84_02340	858		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	444174	445031	+	AUJ75746.1			Cof-type HAD-IIB family hydrolase			CWD84_02340	858	285	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	445144	447918	-							CWD84_02345	2775		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	445144	447918	-	AUJ75747.1			ATP-dependent helicase			CWD84_02345	2775	924	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	447905	449515	-							CWD84_02350	1611		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	447905	449515	-	AUJ75748.1			SWIM zinc finger family protein			CWD84_02350	1611	536	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	449719	449862	+							CWD84_02355	144		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	449719	449862	+	AUJ79269.1			hypothetical protein			CWD84_02355	144	47	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	450078	450824	+							CWD84_02360	747		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	450078	450824	+	AUJ75749.1			capsule biosynthesis protein			CWD84_02360	747	248	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	450859	451500	+							CWD84_02365	642		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	450859	451500	+	AUJ79270.1			capsular biosynthesis protein			CWD84_02365	642	213	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	451548	452312	+							CWD84_02370	765		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	451548	452312	+	AUJ75750.1			tyrosine protein phosphatase			CWD84_02370	765	254	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	452511	453836	+							CWD84_02375	1326		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	452511	453836	+	AUJ75751.1			UDP-glucose/GDP-mannose dehydrogenase family protein			CWD84_02375	1326	441	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	454143	454577	+							CWD84_02380	435		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	454143	454577	+	AUJ75752.1			DUF5082 domain-containing protein			CWD84_02380	435	144	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	454577	454837	+							CWD84_02385	261		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	454577	454837	+	AUJ75753.1			hypothetical protein			CWD84_02385	261	86	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	454857	456761	+							CWD84_02390	1905		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	454857	456761	+	AUJ75754.1			transposase			CWD84_02390	1905	634	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	456766	457317	+							CWD84_02395	552		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	456766	457317	+	AUJ75755.1			hypothetical protein			CWD84_02395	552	183	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	457783	458295	+							CWD84_02400	513		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	457783	458295	+	AUJ75756.1			cytoplasmic protein			CWD84_02400	513	170	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	458592	459245	+							CWD84_02405	654		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	458592	459245	+	AUJ75757.1			hypothetical protein			CWD84_02405	654	217	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	459274	459810	-							CWD84_02410	537		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	459274	459810	-	AUJ75758.1			chromate transporter			CWD84_02410	537	178	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	459807	460397	-							CWD84_02415	591		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	459807	460397	-	AUJ75759.1			chromate transporter			CWD84_02415	591	196	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	460411	460887	-							CWD84_02420	477		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	460411	460887	-	AUJ75760.1			Lrp/AsnC family transcriptional regulator			CWD84_02420	477	158	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	461095	462672	+					ggt		CWD84_02425	1578		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	461095	462672	+	AUJ79271.1			gamma-glutamyltransferase	ggt		CWD84_02425	1578	525	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	462680	462970	-							CWD84_02430	291		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	462680	462970	-	AUJ79272.1			hypothetical protein			CWD84_02430	291	96	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	463178	463798	-							CWD84_02435	621		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	463178	463798	-	AUJ75761.1			flavin reductase family protein			CWD84_02435	621	206	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	463971	464519	-							CWD84_02440	549		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	463971	464519	-	AUJ75762.1			spore gernimation protein GerQ			CWD84_02440	549	182	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	464660	465754	+							CWD84_02445	1095		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	464660	465754	+	AUJ75763.1			spore coat protein			CWD84_02445	1095	364	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	465876	466736	+							CWD84_02450	861		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	465876	466736	+	AUJ75764.1			spore coat protein			CWD84_02450	861	286	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	466778	467452	+							CWD84_02455	675		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	466778	467452	+	AUJ79273.1			DUF2642 domain-containing protein			CWD84_02455	675	224	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	467501	468832	-							CWD84_02460	1332		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	467501	468832	-	AUJ75765.1			arsenic transporter			CWD84_02460	1332	443	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	469029	469937	-							CWD84_02465	909		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	469029	469937	-	AUJ75766.1			LysR family transcriptional regulator			CWD84_02465	909	302	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	470094	471806	+							CWD84_02470	1713		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	470094	471806	+	AUJ75767.1			acetolactate synthase AlsS			CWD84_02470	1713	570	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	471865	472632	+					budA		CWD84_02475	768		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	471865	472632	+	AUJ75768.1			acetolactate decarboxylase	budA		CWD84_02475	768	255	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	472734	473258	+							CWD84_02480	525		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	472734	473258	+	AUJ75769.1			flavodoxin family protein			CWD84_02480	525	174	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	473396	473929	-							CWD84_02485	534		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	473396	473929	-	AUJ75770.1			cell wall-binding protein			CWD84_02485	534	177	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	473990	474907	-							CWD84_02490	918		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	473990	474907	-	AUJ75771.1			ribose ABC transporter substrate-binding protein RbsB			CWD84_02490	918	305	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	474921	475892	-					rbsC		CWD84_02495	972		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	474921	475892	-	AUJ75772.1			ribose ABC transporter permease	rbsC		CWD84_02495	972	323	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	475882	477375	-							CWD84_02500	1494		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	475882	477375	-	AUJ75773.1			sugar ABC transporter ATP-binding protein			CWD84_02500	1494	497	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	477392	477787	-							CWD84_02505	396		
