# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	665202	667430	+	ABS73075.1			PurL	purL		RBAM_006900	2229	742	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	667406	668836	+					purF		RBAM_006910	1431		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	667406	668836	+	ABS73076.1			PurF	purF		RBAM_006910	1431	476	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	668927	669967	+					purM		RBAM_006920	1041		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	668927	669967	+	ABS73077.1			PurM	purM		RBAM_006920	1041	346	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	669964	670551	+					purN		RBAM_006930	588		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	669964	670551	+	ABS73078.1			PurN	purN		RBAM_006930	588	195	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	670548	672086	+					purH		RBAM_006940	1539		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	670548	672086	+	ABS73079.1			PurH	purH		RBAM_006940	1539	512	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	672102	673370	+					purD		RBAM_006950	1269		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	672102	673370	+	ABS73080.1			PurD	purD		RBAM_006950	1269	422	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	673892	675634	+					yerA		RBAM_006960	1743		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	673892	675634	+	ABS73081.1			YerA	yerA		RBAM_006960	1743	580	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	675659	676654	+					yerB		RBAM_006970	996		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	675659	676654	+	ABS73082.1			YerB	yerB		RBAM_006970	996	331	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	676657	676968	+					yerC		RBAM_006980	312		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	676657	676968	+	ABS73083.1			YerC	yerC		RBAM_006980	312	103	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	677004	678578	-					yerD		RBAM_006990	1575		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	677004	678578	-	ABS73084.1			YerD	yerD		RBAM_006990	1575	524	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	678774	679463	+					pcrB		RBAM_007000	690		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	678774	679463	+	ABS73085.1			PcrB	pcrB		RBAM_007000	690	229	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	679521	681740	+					pcrA		RBAM_007010	2220		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	679521	681740	+	ABS73086.1			PcrA	pcrA		RBAM_007010	2220	739	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	681762	683771	+					ligA		RBAM_007020	2010		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	681762	683771	+	ABS73087.1			LigA	ligA		RBAM_007020	2010	669	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	683787	684983	+					yerH		RBAM_007030	1197		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	683787	684983	+	ABS73088.1			YerH	yerH		RBAM_007030	1197	398	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	685221	686216	+					yerI		RBAM_007040	996		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	685221	686216	+	ABS73089.1			YerI	yerI		RBAM_007040	996	331	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	686254	686946	-					sapB		RBAM_007050	693		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	686254	686946	-	ABS73090.1			SapB	sapB		RBAM_007050	693	230	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	687067	688545	-					opuE		RBAM_007060	1479		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	687067	688545	-	ABS73091.1			OpuE	opuE		RBAM_007060	1479	492	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	688967	689257	+					gatC		RBAM_007070	291		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	688967	689257	+	ABS73092.1			GatC	gatC		RBAM_007070	291	96	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	689272	690729	+					gatA		RBAM_007080	1458		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	689272	690729	+	ABS73093.1			GatA	gatA		RBAM_007080	1458	485	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	690743	692173	+					gatB		RBAM_007090	1431		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	690743	692173	+	ABS73094.1			GatB	gatB		RBAM_007090	1431	476	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	692237	693085	-					yerO		RBAM_007100	849		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	692237	693085	-	ABS73095.1			YerO	yerO		RBAM_007100	849	282	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	693214	696357	+					swrC		RBAM_007110	3144		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	693214	696357	+	ABS73096.1			SwrC	swrC		RBAM_007110	3144	1047	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	696509	697420	+					yerQ		RBAM_007120	912		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	696509	697420	+	ABS73097.1			YerQ	yerQ		RBAM_007120	912	303	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	697568	698962	+					yefA		RBAM_007130	1395		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	697568	698962	+	ABS73098.1			YefA	yefA		RBAM_007130	1395	464	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	699448	701019	+							RBAM_007140	1572		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	699448	701019	+	ABS73099.1			type I restriction-modification system methyltransferase subunit like protein			RBAM_007140	1572	523	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	701003	702229	+							RBAM_007150	1227		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	701003	702229	+	ABS73100.1			conserved hypothetical protein			RBAM_007150	1227	408	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	702216	705368	+							RBAM_007160	3153		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	702216	705368	+	ABS73101.1			conserved hypothetical protein			RBAM_007160	3153	1050	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	705514	706533	+							RBAM_007170	1020		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	705514	706533	+	ABS73102.1			hypothetical protein			RBAM_007170	1020	339	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	706724	707890	+							RBAM_007180	1167		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	706724	707890	+	ABS73103.1			hypothetical protein			RBAM_007180	1167	388	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	708515	709018	-							RBAM_007190	504		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	708515	709018	-	ABS73104.1			hypothetical protein			RBAM_007190	504	167	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	709038	709493	-					yeeF2		RBAM_007200	456		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	709038	709493	-	ABS73105.1			YeeF2	yeeF2		RBAM_007200	456	151	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	709577	710047	-							RBAM_007210	471		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	709577	710047	-	ABS73106.1			hypothetical protein			RBAM_007210	471	156	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	710052	712055	-					yeeF1		RBAM_007220	2004		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	710052	712055	-	ABS73107.1			YeeF1	yeeF1		RBAM_007220	2004	667	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	712354	713073	+					yeeI		RBAM_007230	720		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	712354	713073	+	ABS73108.1			YeeI	yeeI		RBAM_007230	720	239	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	713699	713947	+					cotJA		RBAM_007240	249		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	713699	713947	+	ABS73109.1			CotJA	cotJA		RBAM_007240	249	82	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	713931	714194	+					cotJB		RBAM_007250	264		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	713931	714194	+	ABS73110.1			CotJB	cotJB		RBAM_007250	264	87	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	714209	714778	+					cotJC		RBAM_007260	570		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	714209	714778	+	ABS73111.1			CotJC	cotJC		RBAM_007260	570	189	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	714867	715400	+					yesJ		RBAM_007270	534		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	714867	715400	+	ABS73112.1			YesJ	yesJ		RBAM_007270	534	177	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	715429	715707	+							RBAM_007280	279		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	715429	715707	+	ABS73113.1			hypothetical protein			RBAM_007280	279	92	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	715821	716510	+					yetF		RBAM_007290	690		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	715821	716510	+	ABS73114.1			YetF	yetF		RBAM_007290	690	229	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	716543	716884	-					yetG		RBAM_007300	342		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	716543	716884	-	ABS73115.1			YetG	yetG		RBAM_007300	342	113	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	716954	717319	-					yetH		RBAM_007310	366		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	716954	717319	-	ABS73116.1			YetH	yetH		RBAM_007310	366	121	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	717460	718344	+					yetI		RBAM_007320	885		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	717460	718344	+	ABS73117.1			YetI	yetI		RBAM_007320	885	294	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	718658	718831	+					yezD		RBAM_007330	174		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	718658	718831	+	ABS73118.1			YezD	yezD		RBAM_007330	174	57	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	718861	719163	+							RBAM_007340	303		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	718861	719163	+	ABS73119.1			hypothetical protein			RBAM_007340	303	100	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	719255	719899	+					yetJ		RBAM_007350	645		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	719255	719899	+	ABS73120.1			YetJ	yetJ		RBAM_007350	645	214	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	719938	720450	-					yetL		RBAM_007360	513		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	719938	720450	-	ABS73121.1			YetL	yetL		RBAM_007360	513	170	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	720613	721722	+					yetM		RBAM_007370	1110		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	720613	721722	+	ABS73122.1			YetM	yetM		RBAM_007370	1110	369	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	721759	722829	-					yetN		RBAM_007380	1071		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	721759	722829	-	ABS73123.1			YetN	yetN		RBAM_007380	1071	356	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	722994	726176	+					yetO		RBAM_007390	3183		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	722994	726176	+	ABS73124.1			YetO	yetO		RBAM_007390	3183	1060	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	726469	727062	+							RBAM_007400	594		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	726469	727062	+	ABS73125.1			hypothetical protein			RBAM_007400	594	197	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	727055	727366	+							RBAM_007410	312		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	727055	727366	+	ABS73126.1			conserved hypothetical protein			RBAM_007410	312	103	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	727367	728257	+							RBAM_007420	891		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	727367	728257	+	ABS73127.1			putative ABC transporter (ATP-binding protein)			RBAM_007420	891	296	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	728272	729012	+							RBAM_007430	741		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	728272	729012	+	ABS73128.1			putative ABC transporter permease			RBAM_007430	741	246	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	729067	729789	+							RBAM_007440	723		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	729067	729789	+	ABS73129.1			hypothetical protein			RBAM_007440	723	240	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	730955	731659	+							RBAM_007450	705		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	730955	731659	+	ABS73130.1			hypothetical protein			RBAM_007450	705	234	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	731672	732664	+							RBAM_007460	993		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	731672	732664	+	ABS73131.1			hypothetical protein			RBAM_007460	993	330	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	732670	734013	+							RBAM_007470	1344		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	732670	734013	+	ABS73132.1			hypothetical protein			RBAM_007470	1344	447	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	734040	734849	+							RBAM_007480	810		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	734040	734849	+	ABS73133.1			hypothetical protein			RBAM_007480	810	269	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	734894	735523	+							RBAM_007490	630		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	734894	735523	+	ABS73134.1			hypothetical protein			RBAM_007490	630	209	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	735548	736360	+							RBAM_007500	813		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	735548	736360	+	ABS73135.1			hypothetical protein			RBAM_007500	813	270	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	736816	738744	+					yfnI		RBAM_007510	1929		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	736816	738744	+	ABS73136.1			YfnI	yfnI		RBAM_007510	1929	642	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	738960	739724	+					yfnH		RBAM_007520	765		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	738960	739724	+	ABS73137.1			YfnH	yfnH		RBAM_007520	765	254	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	739731	740699	+					yfnG		RBAM_007530	969		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	739731	740699	+	ABS73138.1			YfnG	yfnG		RBAM_007530	969	322	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	740724	741635	+					yfnF		RBAM_007540	912		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	740724	741635	+	ABS73139.1			YfnF	yfnF		RBAM_007540	912	303	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	741664	742824	+					yfnE		RBAM_007550	1161		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	741664	742824	+	ABS73140.1			YfnE	yfnE		RBAM_007550	1161	386	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	742840	743778	+					yfnD		RBAM_007560	939		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	742840	743778	+	ABS73141.1			YfnD	yfnD		RBAM_007560	939	312	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	743808	745037	-					yfnC		RBAM_007570	1230		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	743808	745037	-	ABS73142.1			YfnC	yfnC		RBAM_007570	1230	409	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	745155	746540	-					yfnA		RBAM_007580	1386		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	745155	746540	-	ABS73143.1			YfnA	yfnA		RBAM_007580	1386	461	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	746785	748242	+					yfmT		RBAM_007590	1458		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	746785	748242	+	ABS73144.1			YfmT	yfmT		RBAM_007590	1458	485	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	748258	749112	+					yfmS		RBAM_007600	855		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	748258	749112	+	ABS73145.1			YfmS	yfmS		RBAM_007600	855	284	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	749241	750140	+					yhxD		RBAM_007610	900		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	749241	750140	+	ABS73146.1			YhxD	yhxD		RBAM_007610	900	299	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	750187	751254	-							RBAM_007620	1068		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	750187	751254	-	ABS73147.1			putative beta 1,4 glucosyltransferase			RBAM_007620	1068	355	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	751413	753302	+					yfmR		RBAM_007630	1890		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	751413	753302	+	ABS73148.1			YfmR	yfmR		RBAM_007630	1890	629	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	753494	753916	+					yfmP		RBAM_007640	423		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	753494	753916	+	ABS73149.1			YfmP	yfmP		RBAM_007640	423	140	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	753980	755164	+					yfmO		RBAM_007650	1185		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	753980	755164	+	ABS73150.1			YfmO	yfmO		RBAM_007650	1185	394	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	755208	756764	-					yfmM		RBAM_007660	1557		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	755208	756764	-	ABS73151.1			YfmM	yfmM		RBAM_007660	1557	518	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	756935	758065	+					yfml		RBAM_007670	1131		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	756935	758065	+	ABS73152.1			Yfml	yfml		RBAM_007670	1131	376	
gene	pseudogene	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	758137	758583	+					yfmK		RBAM_007680	447		pseudo
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	758637	759656	-					yfmJ		RBAM_007690	1020		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	758637	759656	-	ABS73153.1			YfmJ	yfmJ		RBAM_007690	1020	339	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	759785	760135	-					yfmB		RBAM_007700	351		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	759785	760135	-	ABS73154.1			YfmB	yfmB		RBAM_007700	351	116	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	760326	760673	+					yflT		RBAM_007710	348		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	760326	760673	+	ABS73155.1			YflT	yflT		RBAM_007710	348	115	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	760837	762102	+					pel		RBAM_007720	1266		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	760837	762102	+	ABS73156.1			Pel	pel		RBAM_007720	1266	421	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	762227	763663	+					yflS		RBAM_007730	1437		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	762227	763663	+	ABS73157.1			YflS	yflS		RBAM_007730	1437	478	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	763771	764457	+							RBAM_007740	687		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	763771	764457	+	ABS73158.1			hypothetical protein			RBAM_007740	687	228	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	764571	766568	+							RBAM_007750	1998		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	764571	766568	+	ABS73159.1			collagen like triple helix protein with GXT repeats			RBAM_007750	1998	665	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	766695	767945	+							RBAM_007760	1251		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	766695	767945	+	ABS73160.1			collagen like triple helix protein with GXT repeats			RBAM_007760	1251	416	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	768125	769504	+							RBAM_007770	1380		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	768125	769504	+	ABS73161.1			hypothetical protein			RBAM_007770	1380	459	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	769687	771291	+					citS		RBAM_007780	1605		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	769687	771291	+	ABS73162.1			CitS	citS		RBAM_007780	1605	534	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	771288	771968	+					citT		RBAM_007790	681		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	771288	771968	+	ABS73163.1			CitT	citT		RBAM_007790	681	226	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	771981	772943	+					yflP		RBAM_007800	963		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	771981	772943	+	ABS73164.1			YflP	yflP		RBAM_007800	963	320	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	773136	774434	+					citM		RBAM_007810	1299		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	773136	774434	+	ABS73165.1			CitM	citM		RBAM_007810	1299	432	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	774486	775280	+					yflN		RBAM_007820	795		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	774486	775280	+	ABS73166.1			YflN	yflN		RBAM_007820	795	264	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	775404	776495	+					yflM		RBAM_007830	1092		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	775404	776495	+	ABS73167.1			YflM	yflM		RBAM_007830	1092	363	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	776489	776761	-					yflL		RBAM_007840	273		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	776489	776761	-	ABS73168.1			YflL	yflL		RBAM_007840	273	90	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	776829	777488	+					yflK		RBAM_007850	660		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	776829	777488	+	ABS73169.1			YflK	yflK		RBAM_007850	660	219	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	777528	777662	-					yflJ		RBAM_007860	135		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	777528	777662	-	ABS73170.1			YflJ	yflJ		RBAM_007860	135	44	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	777841	777996	-					yflI		RBAM_007870	156		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	777841	777996	-	ABS73171.1			YflI	yflI		RBAM_007870	156	51	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	778079	778390	-					yflH		RBAM_007880	312		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	778079	778390	-	ABS73172.1			YflH	yflH		RBAM_007880	312	103	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	778447	779196	-					yflG		RBAM_007890	750		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	778447	779196	-	ABS73173.1			YflG	yflG		RBAM_007890	750	249	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	779361	780743	+					nagP		RBAM_007900	1383		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	779361	780743	+	ABS73174.1			NagP	nagP		RBAM_007900	1383	460	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	780870	781313	+					yfmQ		RBAM_007910	444		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	780870	781313	+	ABS73175.1			YfmQ	yfmQ		RBAM_007910	444	147	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	781354	783291	-					yflE		RBAM_007920	1938		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	781354	783291	-	ABS73176.1			YflE	yflE		RBAM_007920	1938	645	
gene	protein_coding	GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	783537	783914	+					yflB		RBAM_007930	378		
CDS		GCA_000015785.1	Primary Assembly	chromosome		CP000560.1	783537	783914	+	ABS73177.1			YflB	yflB		RBAM_007930	378	125	
