# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	935903	937006	+					csaB		BCAH820_0973	1104		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	935903	937006	+	ACK88169.1			CsaB protein	csaB		BCAH820_0973	1104	367	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	937684	940143	+							BCAH820_0974	2460		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	937684	940143	+	ACK92155.1			S-layer protein			BCAH820_0974	2460	819	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	940857	943448	+					eag		BCAH820_0975	2592		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	940857	943448	+	ACK91585.1			S-layer protein EA1	eag		BCAH820_0975	2592	863	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	943544	944734	-							BCAH820_0976	1191		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	943544	944734	-	ACK89181.1			conserved hypothetical protein			BCAH820_0976	1191	396	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	944759	946174	-							BCAH820_0977	1416		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	944759	946174	-	ACK90044.1			putative alginate O-acetyltransferase			BCAH820_0977	1416	471	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	946441	947820	-							BCAH820_0978	1380		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	946441	947820	-	ACK89810.1			putative membrane protein			BCAH820_0978	1380	459	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	948121	948909	+							BCAH820_0979	789		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	948121	948909	+	ACK88963.1			enoyl-CoA hydratase/isomerase family protein			BCAH820_0979	789	262	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	949011	949331	+							BCAH820_0980	321		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	949011	949331	+	ACK91306.1			conserved hypothetical protein			BCAH820_0980	321	106	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	949454	949792	+							BCAH820_0981	339		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	949454	949792	+	ACK87783.1			transposase, IS605 family, OrfA			BCAH820_0981	339	112	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	949849	951000	+							BCAH820_0982	1152		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	949849	951000	+	ACK87640.1			transposase, IS605 family, OrfB			BCAH820_0982	1152	383	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	951247	951573	+							BCAH820_0983	327		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	951247	951573	+	ACK88245.1			conserved hypothetical protein			BCAH820_0983	327	108	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	951595	951774	-							BCAH820_0984	180		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	951595	951774	-	ACK87653.1			hypothetical protein			BCAH820_0984	180	59	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	951901	952950	+							BCAH820_0985	1050		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	951901	952950	+	ACK89802.1			Peptidase, family M20/M25/M40 protein			BCAH820_0985	1050	349	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	953191	954780	+							BCAH820_0986	1590		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	953191	954780	+	ACK89157.1			surface-layer N-acetylmuramoyl-L-alanine amidase			BCAH820_0986	1590	529	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	954975	955868	+							BCAH820_0987	894		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	954975	955868	+	ACK90742.1			conserved domain protein			BCAH820_0987	894	297	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	956072	956218	-							BCAH820_0988	147		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	956072	956218	-	ACK90016.1			conserved hypothetical protein			BCAH820_0988	147	48	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	956453	957448	+							BCAH820_0989	996		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	956453	957448	+	ACK92117.1			putative proline racemase			BCAH820_0989	996	331	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	957468	958445	+							BCAH820_0990	978		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	957468	958445	+	ACK91487.1			ornithine cyclodeaminase/mu-crystallin family protein			BCAH820_0990	978	325	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	958831	959130	+							BCAH820_0991	300		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	958831	959130	+	ACK89999.1			conserved hypothetical protein			BCAH820_0991	300	99	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	959803	960474	+							BCAH820_0992	672		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	959803	960474	+	ACK90584.1			putative membrane protein			BCAH820_0992	672	223	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	960827	961477	+							BCAH820_0993	651		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	960827	961477	+	ACK92543.1			hypothetical protein			BCAH820_0993	651	216	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	961529	961690	+							BCAH820_0994	162		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	961529	961690	+	ACK91424.1			hypothetical protein			BCAH820_0994	162	53	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	961789	962127	-							BCAH820_0995	339		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	961789	962127	-	ACK87913.1			conserved hypothetical protein			BCAH820_0995	339	112	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	962446	964032	+							BCAH820_0996	1587		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	962446	964032	+	ACK87458.1			oligopeptide ABC transporter, oligopeptide-binding protein			BCAH820_0996	1587	528	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	964134	965084	+							BCAH820_0997	951		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	964134	965084	+	ACK89169.1			oligopeptide ABC transporter, permease protein			BCAH820_0997	951	316	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	965091	965942	+							BCAH820_0998	852		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	965091	965942	+	ACK88218.1			oligopeptide ABC transporter, permease protein			BCAH820_0998	852	283	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	965969	966961	+							BCAH820_0999	993		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	965969	966961	+	ACK91401.1			oligopeptide ABC transporter, ATP-binding protein			BCAH820_0999	993	330	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	966954	967925	+							BCAH820_1000	972		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	966954	967925	+	ACK90819.1			oligopeptide ABC transporter, ATP-binding protein			BCAH820_1000	972	323	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	968314	968457	-							BCAH820_1001	144		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	968314	968457	-	ACK87502.1			hypothetical protein			BCAH820_1001	144	47	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	968508	969326	-							BCAH820_1002	819		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	968508	969326	-	ACK87933.1			hypothetical protein			BCAH820_1002	819	272	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	969755	971080	-							BCAH820_1003	1326		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	969755	971080	-	ACK90421.1			alpha-ketoglutarate permease			BCAH820_1003	1326	441	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	971306	972895	+							BCAH820_1004	1590		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	971306	972895	+	ACK90974.1			sensor histidine kinase			BCAH820_1004	1590	529	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	972915	973592	+							BCAH820_1005	678		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	972915	973592	+	ACK91941.1			response regulator			BCAH820_1005	678	225	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	973589	974557	+							BCAH820_1006	969		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	973589	974557	+	ACK92534.1			tricarboxylate-binding protein			BCAH820_1006	969	322	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	975480	976031	+							BCAH820_1007	552		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	975480	976031	+	ACK87901.1			site-specific recombinase			BCAH820_1007	552	183	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	976114	977166	+							BCAH820_1008	1053		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	976114	977166	+	ACK91317.1			cytosine-specific methyltransferase NlaX			BCAH820_1008	1053	350	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	977268	978809	+							BCAH820_1009	1542		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	977268	978809	+	ACK89368.1			type II restriction-modification system restriction subunit			BCAH820_1009	1542	513	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	978796	980070	+							BCAH820_1010	1275		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	978796	980070	+	ACK87405.1			hypothetical protein			BCAH820_1010	1275	424	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	980221	981366	+							BCAH820_1011	1146		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	980221	981366	+	ACK87321.1			restriction endonuclease			BCAH820_1011	1146	381	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	981706	981939	+							BCAH820_1012	234		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	981706	981939	+	ACK92249.1			conserved hypothetical protein			BCAH820_1012	234	77	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	981956	983788	+							BCAH820_1013	1833		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	981956	983788	+	ACK87811.1			conserved hypothetical protein			BCAH820_1013	1833	610	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	983778	984704	+							BCAH820_1014	927		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	983778	984704	+	ACK88409.1			hypothetical protein			BCAH820_1014	927	308	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	984701	985474	+							BCAH820_1015	774		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	984701	985474	+	ACK90884.1			conserved hypothetical protein			BCAH820_1015	774	257	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	986193	987029	+							BCAH820_1016	837		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	986193	987029	+	ACK88606.1			DNA helicase, putative			BCAH820_1016	837	278	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	987353	988354	-							BCAH820_1017	1002		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	987353	988354	-	ACK90350.1			conserved hypothetical protein			BCAH820_1017	1002	333	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	988347	990167	-							BCAH820_1018	1821		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	988347	990167	-	ACK90133.1			conserved hypothetical protein			BCAH820_1018	1821	606	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	990660	990845	+							BCAH820_1019	186		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	990660	990845	+	ACK91177.1			hypothetical protein			BCAH820_1019	186	61	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	990849	991100	+							BCAH820_1020	252		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	990849	991100	+	ACK90548.1			hypothetical protein			BCAH820_1020	252	83	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	991109	991852	+							BCAH820_1021	744		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	991109	991852	+	ACK87422.1			transcriptional regulator, MerR family			BCAH820_1021	744	247	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	991905	992231	+							BCAH820_1022	327		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	991905	992231	+	ACK91221.1			conserved hypothetical protein			BCAH820_1022	327	108	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	992428	993288	+							BCAH820_1023	861		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	992428	993288	+	ACK89325.1			DnaD domain protein			BCAH820_1023	861	286	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	993285	994571	+							BCAH820_1024	1287		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	993285	994571	+	ACK87490.1			replicative DNA helicase			BCAH820_1024	1287	428	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	994660	995445	-							BCAH820_1025	786		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	994660	995445	-	ACK91666.1			conserved hypothetical protein			BCAH820_1025	786	261	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	995555	996322	+							BCAH820_1026	768		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	995555	996322	+	ACK92342.1			putative membrane protein			BCAH820_1026	768	255	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	997003	997578	-							BCAH820_1027	576		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	997003	997578	-	ACK92485.1			transcriptional regulator, TetR-related family			BCAH820_1027	576	191	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	997721	999196	+							BCAH820_1028	1476		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	997721	999196	+	ACK90321.1			drug resistance transporter, EmrB/QacA family			BCAH820_1028	1476	491	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	999238	999765	-							BCAH820_1029	528		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	999238	999765	-	ACK90604.1			hypothetical protein			BCAH820_1029	528	175	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	999762	1000187	-							BCAH820_1030	426		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	999762	1000187	-	ACK88643.1			conserved hypothetical protein			BCAH820_1030	426	141	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1000237	1000578	-							BCAH820_1031	342		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1000237	1000578	-	ACK88209.1			transcriptional regulator, PadR family			BCAH820_1031	342	113	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1000779	1000904	-							BCAH820_1032	126		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1000779	1000904	-	ACK92270.1			conserved hypothetical protein			BCAH820_1032	126	41	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1001104	1001370	+							BCAH820_1033	267		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1001104	1001370	+	ACK90298.1			protein-export membrane protein-related protein			BCAH820_1033	267	88	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1001414	1001554	+							BCAH820_1034	141		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1001414	1001554	+	ACK91040.1			hypothetical protein			BCAH820_1034	141	46	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1001718	1003124	-							BCAH820_1035	1407		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1001718	1003124	-	ACK91075.1			conserved hypothetical protein			BCAH820_1035	1407	468	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1003556	1004140	+							BCAH820_1036	585		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1003556	1004140	+	ACK89489.1			conserved hypothetical protein			BCAH820_1036	585	194	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1004256	1004810	+							BCAH820_1037	555		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1004256	1004810	+	ACK87162.1			conserved hypothetical protein			BCAH820_1037	555	184	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1004980	1005123	-							BCAH820_1038	144		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1004980	1005123	-	ACK87918.1			conserved hypothetical protein, putative			BCAH820_1038	144	47	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1005242	1005508	-							BCAH820_1039	267		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1005242	1005508	-	ACK91736.1			hypothetical protein			BCAH820_1039	267	88	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1005947	1006405	+							BCAH820_1040	459		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1005947	1006405	+	ACK92514.1			transcriptional regulator, MarR family			BCAH820_1040	459	152	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1006422	1006958	+					pssA		BCAH820_1041	537		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1006422	1006958	+	ACK90477.1			CDP-diacylglycerol--serine O-phosphatidyltransferase	pssA		BCAH820_1041	537	178	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1006982	1007353	+							BCAH820_1042	372		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1006982	1007353	+	ACK88059.1			putative ATP synthase protein I			BCAH820_1042	372	123	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1007505	1007939	-							BCAH820_1043	435		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1007505	1007939	-	ACK90171.1			conserved hypothetical protein			BCAH820_1043	435	144	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1008132	1009022	-							BCAH820_1044	891		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1008132	1009022	-	ACK90894.1			phosphotransferase enzyme family, putative			BCAH820_1044	891	296	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1009197	1009850	+							BCAH820_1045	654		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1009197	1009850	+	ACK88890.1			putative membrane protein			BCAH820_1045	654	217	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1010208	1010846	+							BCAH820_1046	639		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1010208	1010846	+	ACK89718.1			putative membrane protein			BCAH820_1046	639	212	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1010946	1011944	-							BCAH820_1047	999		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1010946	1011944	-	ACK87697.1			dihydroxyacetone kinase family protein			BCAH820_1047	999	332	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1011925	1012419	-							BCAH820_1048	495		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1011925	1012419	-	ACK88487.1			probable dihydroxyacetone kinase regulator			BCAH820_1048	495	164	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1012709	1014460	+							BCAH820_1049	1752		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1012709	1014460	+	ACK92085.1			dihydroxyacetone kinase family protein			BCAH820_1049	1752	583	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1014779	1015168	+							BCAH820_1050	390		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1014779	1015168	+	ACK87268.1			conserved hypothetical protein			BCAH820_1050	390	129	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1015464	1015583	-							BCAH820_1051	120		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1015464	1015583	-	ACK89283.1			hypothetical protein			BCAH820_1051	120	39	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1016049	1017173	+							BCAH820_1052	1125		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1016049	1017173	+	ACK89432.1			HD domain protein			BCAH820_1052	1125	374	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1017324	1017479	-							BCAH820_1053	156		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1017324	1017479	-	ACK88853.1			conserved hypothetical protein			BCAH820_1053	156	51	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1017838	1018119	+							BCAH820_1054	282		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1017838	1018119	+	ACK91275.1			hypothetical protein			BCAH820_1054	282	93	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1018756	1018971	-							BCAH820_1055	216		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1018756	1018971	-	ACK88130.1			hypothetical protein			BCAH820_1055	216	71	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1020411	1022141	+							BCAH820_1056	1731		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1020411	1022141	+	ACK90113.1			putative S-layer protein			BCAH820_1056	1731	576	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1022229	1022345	+							BCAH820_1057	117		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1022229	1022345	+	ACK91692.1			conserved hypothetical protein			BCAH820_1057	117	38	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1022370	1022543	+							BCAH820_1058	174		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1022370	1022543	+	ACK87889.1			transcriptional regulator, PadR family			BCAH820_1058	174	57	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1022557	1023168	+							BCAH820_1059	612		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1022557	1023168	+	ACK87301.1			conserved hypothetical protein			BCAH820_1059	612	203	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1023737	1023976	-							BCAH820_1060	240		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1023737	1023976	-	ACK91831.1			hypothetical protein			BCAH820_1060	240	79	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1024208	1024669	-							BCAH820_1061	462		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1024208	1024669	-	ACK88208.1			putative lipoprotein			BCAH820_1061	462	153	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1024883	1025272	+							BCAH820_1062	390		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1024883	1025272	+	ACK92400.1			conserved hypothetical protein			BCAH820_1062	390	129	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1025323	1025523	+							BCAH820_1063	201		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1025323	1025523	+	ACK90481.1			conserved hypothetical protein			BCAH820_1063	201	66	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1025599	1025850	+							BCAH820_1064	252		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1025599	1025850	+	ACK90901.1			conserved hypothetical protein			BCAH820_1064	252	83	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1026031	1026231	-							BCAH820_1065	201		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1026031	1026231	-	ACK89012.1			hypothetical protein			BCAH820_1065	201	66	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1026429	1026767	+					rsbV		BCAH820_1066	339		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1026429	1026767	+	ACK88729.1			anti sigma b factor antagonist RsbV	rsbV		BCAH820_1066	339	112	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1026774	1027256	+					rsbW		BCAH820_1067	483		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1026774	1027256	+	ACK89541.1			anti-sigma b factor	rsbW		BCAH820_1067	483	160	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1027222	1027995	+					sigB		BCAH820_1068	774		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1027222	1027995	+	ACK87185.1			RNA polymerase sigma-B factor	sigB		BCAH820_1068	774	257	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1028065	1028505	+							BCAH820_1069	441		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1028065	1028505	+	ACK87936.1			conserved hypothetical protein			BCAH820_1069	441	146	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1028684	1029760	+							BCAH820_1070	1077		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1028684	1029760	+	ACK88857.1			response regulator			BCAH820_1070	1077	358	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1029866	1030723	-							BCAH820_1071	858		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1029866	1030723	-	ACK89680.1			methyltransferase, CheR family			BCAH820_1071	858	285	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1030740	1033430	-							BCAH820_1072	2691		
CDS		GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1030740	1033430	-	ACK88848.1			sensor histidine kinase/response regulator			BCAH820_1072	2691	896	
gene	protein_coding	GCA_000021785.1	Primary Assembly	chromosome		CP001283.1	1033636	1033887	-							BCAH820_1073	252		
