# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000009.1	251695	252294	-	EIL86337.1			3-isopropylmalate dehydratase, small subunit			BAME_07110	600	199	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000009.1	252310	253725	-							BAME_07120	1416		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000009.1	252310	253725	-	EIL86338.1			3-isopropylmalate dehydratase, large subunit			BAME_07120	1416	471	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000009.1	253768	254865	-							BAME_07130	1098		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000009.1	253768	254865	-	EIL86339.1			3-isopropylmalate dehydrogenase			BAME_07130	1098	365	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000009.1	254884	256437	-							BAME_07140	1554		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000009.1	254884	256437	-	EIL86340.1			2-isopropylmalate synthase			BAME_07140	1554	517	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000009.1	256424	257452	-							BAME_07150	1029		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000009.1	256424	257452	-	EIL86341.1			ketol-acid reductoisomerase			BAME_07150	1029	342	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000009.1	257471	257989	-							BAME_07160	519		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000009.1	257471	257989	-	EIL86342.1			acetolactate synthase, small subunit			BAME_07160	519	172	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000009.1	257986	259710	-							BAME_07170	1725		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000009.1	257986	259710	-	EIL86343.1			acetolactate synthase catalytic subunit			BAME_07170	1725	574	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000009.1	260089	261003	-							BAME_07180	915		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000009.1	260089	261003	-	EIL86344.1			branched-chain amino acid aminotransferase			BAME_07180	915	304	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000009.1	261006	261128	-							BAME_07190	123		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000009.1	261006	261128	-	EIL86345.1			hypothetical protein			BAME_07190	123	40	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000009.1	261434	262477	+							BAME_07200	1044		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000009.1	261434	262477	+	EIL86346.1			6-phosphogluconolactonase			BAME_07200	1044	347	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000009.1	262661	263080	-							BAME_07210	420		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000009.1	262661	263080	-	EIL86347.1			hypothetical protein			BAME_07210	420	139	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000009.1	263176	264342	-							BAME_07220	1167		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000009.1	263176	264342	-	EIL86348.1			protein DltD			BAME_07220	1167	388	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000009.1	264342	264578	-							BAME_07230	237		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000009.1	264342	264578	-	EIL86349.1			D-alanyl carrier protein			BAME_07230	237	78	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000009.1	264600	265784	-							BAME_07240	1185		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000009.1	264600	265784	-	EIL86350.1			protein DltB			BAME_07240	1185	394	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000009.1	265781	267286	-							BAME_07250	1506		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000009.1	265781	267286	-	EIL86351.1			D-alanine--poly(phosphoribitol) ligase subunit 1			BAME_07250	1506	501	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000009.1	267301	267444	-							BAME_07260	144		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000009.1	267301	267444	-	EIL86352.1			hypothetical protein			BAME_07260	144	47	
gene	tRNA	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	1	69	+							BAME_t00050	69		
tRNA		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	1	69	+				tRNA-Ala			BAME_t00050	69		
gene	tRNA	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	96	169	+							BAME_t00060	74		
tRNA		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	96	169	+				tRNA-Met			BAME_t00060	74		
gene	tRNA	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	174	250	+							BAME_t00070	77		
tRNA		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	174	250	+				tRNA-Met			BAME_t00070	77		
gene	tRNA	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	258	350	+							BAME_t00080	93		
tRNA		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	258	350	+				tRNA-Ser			BAME_t00080	93		
gene	tRNA	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	373	449	+							BAME_t00090	77		
tRNA		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	373	449	+				tRNA-Met			BAME_t00090	77		
gene	tRNA	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	465	541	+							BAME_t00100	77		
tRNA		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	465	541	+				tRNA-Asp			BAME_t00100	77		
gene	tRNA	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	558	630	+							BAME_t00110	73		
tRNA		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	558	630	+				tRNA-Phe			BAME_t00110	73		
gene	tRNA	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	655	730	+							BAME_t00120	76		
tRNA		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	655	730	+				tRNA-His			BAME_t00120	76		
gene	tRNA	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	742	815	+							BAME_t00130	74		
tRNA		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	742	815	+				tRNA-Gly			BAME_t00130	74		
gene	tRNA	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	832	908	+							BAME_t00140	77		
tRNA		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	832	908	+				tRNA-Ile			BAME_t00140	77		
gene	tRNA	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	915	989	+							BAME_t00150	75		
tRNA		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	915	989	+				tRNA-Asn			BAME_t00150	75		
gene	tRNA	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	993	1083	+							BAME_t00160	91		
tRNA		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	993	1083	+				tRNA-Ser			BAME_t00160	91		
gene	tRNA	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	1093	1164	+							BAME_t00170	72		
tRNA		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	1093	1164	+				tRNA-Glu			BAME_t00170	72		
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	1241	1717	-							BAME_07270	477		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	1241	1717	-	EIL85893.1			hypothetical protein			BAME_07270	477	158	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	1805	2539	-							BAME_07280	735		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	1805	2539	-	EIL85894.1			Zn-finger, prokaryotic DksA/TraR C4 type,Zn-finger, prokaryotic DksA/TraR C4 type			BAME_07280	735	244	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	2658	3596	-							BAME_07290	939		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	2658	3596	-	EIL85895.1			1,4-dihydroxy-2-naphthoate octaprenyltransferase			BAME_07290	939	312	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	3980	5398	+							BAME_07300	1419		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	3980	5398	+	EIL85896.1			menaquinone-specific isochorismate synthase (Isochorismate mutase)			BAME_07300	1419	472	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	5391	7133	+							BAME_07310	1743		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	5391	7133	+	EIL85897.1			2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase			BAME_07310	1743	580	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	7139	7948	+							BAME_07320	810		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	7139	7948	+	EIL85898.1			hydrolase			BAME_07320	810	269	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	7963	8781	+							BAME_07330	819		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	7963	8781	+	EIL85899.1			naphthoate synthase			BAME_07330	819	272	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	8852	10312	+							BAME_07340	1461		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	8852	10312	+	EIL85900.1			O-succinylbenzoate-CoA ligase			BAME_07340	1461	486	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	10299	11423	+							BAME_07350	1125		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	10299	11423	+	EIL85901.1			O-succinylbenzoic acid (OSB) synthetase			BAME_07350	1125	374	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	11529	11720	-							BAME_07360	192		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	11529	11720	-	EIL85902.1			hypothetical protein			BAME_07360	192	63	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	11746	11904	-							BAME_07370	159		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	11746	11904	-	EIL85903.1			hypothetical protein			BAME_07370	159	52	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	11973	13025	-							BAME_07380	1053		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	11973	13025	-	EIL85904.1			ythB			BAME_07380	1053	350	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	13042	14373	-							BAME_07390	1332		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	13042	14373	-	EIL85905.1			cytochrome bd ubiquinol oxidase, subunit I			BAME_07390	1332	443	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	14549	14791	+							BAME_07400	243		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	14549	14791	+	EIL85906.1			ribosomal protein L31			BAME_07400	243	80	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	14869	15861	-							BAME_07410	993		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	14869	15861	-	EIL85907.1			zinc-binding lipoprotein AdcA			BAME_07410	993	330	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	16030	16641	+							BAME_07420	612		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	16030	16641	+	EIL85908.1			carbonate dehydratase			BAME_07420	612	203	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	16643	16867	-							BAME_07430	225		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	16643	16867	-	EIL85909.1			hypothetical protein			BAME_07430	225	74	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	16996	17469	+							BAME_07440	474		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	16996	17469	+	EIL85910.1			S-ribosylhomocysteinase LuxS			BAME_07440	474	157	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	17595	18032	+							BAME_07450	438		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	17595	18032	+	EIL85911.1			hypothetical protein			BAME_07450	438	145	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	18041	18187	-							BAME_07460	147		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	18041	18187	-	EIL85912.1			hypothetical protein			BAME_07460	147	48	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	18319	18756	+							BAME_07470	438		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	18319	18756	+	EIL85913.1			metalloregulation DNA-binding stress protein			BAME_07470	438	145	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	18881	19072	+							BAME_07480	192		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	18881	19072	+	EIL85914.1			hypothetical protein			BAME_07480	192	63	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	19230	19634	+							BAME_07490	405		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	19230	19634	+	EIL85915.1			conserved membrane protein YtkC			BAME_07490	405	134	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	19678	19986	+							BAME_07500	309		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	19678	19986	+	EIL85916.1			hypothetical protein			BAME_07500	309	102	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	20179	20961	-							BAME_07510	783		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	20179	20961	-	EIL85917.1			hypothetical protein			BAME_07510	783	260	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	20984	21637	-							BAME_07520	654		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	20984	21637	-	EIL85918.1			stress protein			BAME_07520	654	217	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	21884	22360	+							BAME_07530	477		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	21884	22360	+	EIL85919.1			nucleoside triphosphatase YtkD			BAME_07530	477	158	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	22391	23185	-							BAME_07540	795		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	22391	23185	-	EIL85920.1			ABC superfamily ATP binding cassette transporter, membrane protein			BAME_07540	795	264	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	23172	23942	-							BAME_07550	771		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	23172	23942	-	EIL85921.1			aliphatic sulfonates import ATP-binding protein SsuB			BAME_07550	771	256	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	23958	24959	-							BAME_07560	1002		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	23958	24959	-	EIL85922.1			ABC transporter ATP-binding protein			BAME_07560	1002	333	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	25187	25861	+							BAME_07570	675		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	25187	25861	+	EIL85923.1			hypothetical protein			BAME_07570	675	224	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	25830	26576	+							BAME_07580	747		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	25830	26576	+	EIL85924.1			phospholipid/glycerol acyltransferase			BAME_07580	747	248	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	26561	27688	+							BAME_07590	1128		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	26561	27688	+	EIL85925.1			glycosyltransferase			BAME_07590	1128	375	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	27685	29166	+							BAME_07600	1482		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	27685	29166	+	EIL85926.1			zeta-phytoene desaturase			BAME_07600	1482	493	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	29193	29987	+							BAME_07610	795		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	29193	29987	+	EIL85927.1			ytmA			BAME_07610	795	264	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	30027	30269	+							BAME_07620	243		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	30027	30269	+	EIL85928.1			ytmB			BAME_07620	243	80	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	30310	31896	-							BAME_07630	1587		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	30310	31896	-	EIL85929.1			phosphoenolpyruvate carboxykinase			BAME_07630	1587	528	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	32453	33655	+							BAME_07640	1203		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	32453	33655	+	EIL85930.1			methionine adenosyltransferase			BAME_07640	1203	400	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	33804	35702	+							BAME_07650	1899		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	33804	35702	+	EIL85931.1			asparagine synthase (glutamine-hydrolyzing)			BAME_07650	1899	632	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	35844	36359	-							BAME_07660	516		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	35844	36359	-	EIL85932.1			acetyltransferase			BAME_07660	516	171	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	36405	37184	+							BAME_07670	780		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	36405	37184	+	EIL85933.1			ytpA			BAME_07670	780	259	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	37214	38293	+							BAME_07680	1080		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	37214	38293	+	EIL85934.1			ytpB			BAME_07680	1080	359	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	38559	39335	+							BAME_07690	777		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	38559	39335	+	EIL85935.1			sporulation-control protein			BAME_07690	777	258	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	39355	39933	-							BAME_07700	579		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	39355	39933	-	EIL85936.1			ytqB			BAME_07700	579	192	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	39930	40895	-							BAME_07710	966		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	39930	40895	-	EIL85937.1			radical SAM protein, family			BAME_07710	966	321	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	41048	41323	+							BAME_07720	276		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	41048	41323	+	EIL85938.1			hypothetical protein			BAME_07720	276	91	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	42073	42252	+							BAME_07730	180		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	42073	42252	+	EIL85939.1			hypothetical protein			BAME_07730	180	59	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	42249	42662	+							BAME_07740	414		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	42249	42662	+	EIL85940.1			transcriptional regulator			BAME_07740	414	137	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	42655	43533	+							BAME_07750	879		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	42655	43533	+	EIL85941.1			ABC superfamily ATP binding cassette transporter, ABC protein			BAME_07750	879	292	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	43527	44510	+							BAME_07760	984		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	43527	44510	+	EIL85942.1			ytrC1			BAME_07760	984	327	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	44532	45230	+							BAME_07770	699		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	44532	45230	+	EIL85943.1			macrolide export ATP-binding/permease protein MacB			BAME_07770	699	232	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	45220	46530	+							BAME_07780	1311		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	45220	46530	+	EIL85944.1			ABC transporter ATP-binding protein			BAME_07780	1311	436	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	46591	47289	-							BAME_07790	699		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	46591	47289	-	EIL85945.1			hypothetical protein			BAME_07790	699	232	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	47375	48178	-							BAME_07800	804		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	47375	48178	-	EIL85946.1			ytvA			BAME_07800	804	267	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	48202	48372	-							BAME_07810	171		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	48202	48372	-	EIL85947.1			hypothetical protein			BAME_07810	171	56	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	48604	48933	+							BAME_07820	330		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	48604	48933	+	EIL85948.1			ytvB			BAME_07820	330	109	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	49355	51769	+							BAME_07830	2415		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	49355	51769	+	EIL85949.1			leucyl-tRNA synthetase			BAME_07830	2415	804	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	51900	52802	+							BAME_07840	903		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	51900	52802	+	EIL85950.1			hypothetical protein			BAME_07840	903	300	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	52855	53607	+							BAME_07850	753		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	52855	53607	+	EIL85951.1			ytbQ			BAME_07850	753	250	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	53617	53739	+							BAME_07860	123		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	53617	53739	+	EIL85952.1			hypothetical protein			BAME_07860	123	40	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	53808	54686	+							BAME_07870	879		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	53808	54686	+	EIL85953.1			ABC transporter ATP-binding protein			BAME_07870	879	292	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	54712	56211	+							BAME_07880	1500		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	54712	56211	+	EIL85954.1			ABC transporter ATP-binding protein			BAME_07880	1500	499	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	56256	57095	-							BAME_07890	840		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	56256	57095	-	EIL85955.1			aldo/keto reductase			BAME_07890	840	279	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	57109	58296	-							BAME_07900	1188		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	57109	58296	-	EIL85956.1			major facilitator transporter			BAME_07900	1188	395	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	58451	58822	+							BAME_07910	372		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	58451	58822	+	EIL85957.1			transcriptional regulator			BAME_07910	372	123	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	58858	61158	-							BAME_07920	2301		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	58858	61158	-	EIL85958.1			transcriptional regulator			BAME_07920	2301	766	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	61390	62355	+							BAME_07930	966		
CDS		GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	61390	62355	+	EIL85959.1			ABC transporter ATP-binding protein			BAME_07930	966	321	
gene	protein_coding	GCA_000264255.1	Primary Assembly	unplaced scaffold		AJWW01000010.1	62374	63486	+							BAME_07940	1113		
