# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1126217	1127065	-							BS21228_06135	849		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1126217	1127065	-	AVL04004.1			exo-glucosaminidase LytG			BS21228_06135	849	282	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1127226	1128761	-							BS21228_06140	1536		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1127226	1128761	-	AVL04005.1			MFS transporter			BS21228_06140	1536	511	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1129263	1129748	+							BS21228_06145	486		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1129263	1129748	+	AVL04006.1			cysteine dioxygenase			BS21228_06145	486	161	
gene	tRNA	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1129854	1129926	-							BS21228_06150	73		
tRNA		GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1129854	1129926	-				tRNA-Ala			BS21228_06150	73		anticodon=GGC
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1130033	1130863	-							BS21228_06155	831		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1130033	1130863	-	AVL04007.1			undecaprenyl-diphosphatase			BS21228_06155	831	276	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1130956	1132122	-							BS21228_06160	1167		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1130956	1132122	-	AVL04008.1			AI-2E family transporter			BS21228_06160	1167	388	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1132304	1133290	+							BS21228_06165	987		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1132304	1133290	+	AVL04009.1			oxidoreductase			BS21228_06165	987	328	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1133331	1134605	-							BS21228_06170	1275		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1133331	1134605	-	AVL04010.1			L-rhamnose isomerase			BS21228_06170	1275	424	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1134631	1134945	-							BS21228_06175	315		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1134631	1134945	-	AVL04011.1			L-rhamnose mutarotase			BS21228_06175	315	104	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1134963	1136420	-							BS21228_06180	1458		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1134963	1136420	-	AVL04012.1			rhamnulokinase			BS21228_06180	1458	485	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1136425	1137201	-							BS21228_06185	777		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1136425	1137201	-	AVL04013.1			DeoR family transcriptional regulator			BS21228_06185	777	258	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1137259	1139328	-							BS21228_06190	2070		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1137259	1139328	-	AVL04014.1			short-chain dehydrogenase			BS21228_06190	2070	689	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1139282	1139464	-							BS21228_06195	183		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1139282	1139464	-	AVL04015.1			hypothetical protein			BS21228_06195	183	60	
gene	pseudogene	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1139464	1141451	-							BS21228_06200	1988		pseudo
CDS	without_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1139464	1141451	-				chemotaxis protein			BS21228_06200	1988		pseudo
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1141565	1143550	-							BS21228_06205	1986		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1141565	1143550	-	AVL04016.1			methyl-accepting chemotaxis protein McpA			BS21228_06205	1986	661	
gene	pseudogene	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1143673	1145560	-							BS21228_06210	1888		pseudo
CDS	without_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1143673	1145560	-				chemotaxis protein			BS21228_06210	1888		pseudo
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1145737	1147725	-							BS21228_06215	1989		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1145737	1147725	-	AVL04017.1			methyl-accepting chemotaxis protein McpB			BS21228_06215	1989	662	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1147884	1148621	+							BS21228_06220	738		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1147884	1148621	+	AVL04018.1			protein-glutamine gamma-glutamyltransferase			BS21228_06220	738	245	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1148635	1148889	-							BS21228_06225	255		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1148635	1148889	-	AVL04019.1			hypothetical protein			BS21228_06225	255	84	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1149146	1149544	-							BS21228_06230	399		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1149146	1149544	-	AVL04020.1			hypothetical protein			BS21228_06230	399	132	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1149664	1151328	-							BS21228_06235	1665		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1149664	1151328	-	AVL04021.1			alpha-glucosidase			BS21228_06235	1665	554	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1151455	1152744	-							BS21228_06240	1290		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1151455	1152744	-	AVL04022.1			hypothetical protein			BS21228_06240	1290	429	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1152788	1153465	-							BS21228_06245	678		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1152788	1153465	-	AVL04023.1			peptidase			BS21228_06245	678	225	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1153507	1153770	-							BS21228_06250	264		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1153507	1153770	-	AVL04024.1			hypothetical protein			BS21228_06250	264	87	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1153817	1154149	+							BS21228_06255	333		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1153817	1154149	+	AVL04025.1			protein mistic			BS21228_06255	333	110	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1154146	1155132	+							BS21228_06260	987		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1154146	1155132	+	AVL04026.1			potassium channel protein			BS21228_06260	987	328	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1155129	1155533	-							BS21228_06265	405		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1155129	1155533	-	AVL04027.1			hypothetical protein			BS21228_06265	405	134	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1155593	1155964	-							BS21228_06270	372		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1155593	1155964	-	AVL06864.1			hypothetical protein			BS21228_06270	372	123	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1156023	1157375	-							BS21228_06275	1353		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1156023	1157375	-	AVL04028.1			glucose-6-phosphate isomerase			BS21228_06275	1353	450	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1157487	1158659	-							BS21228_06280	1173		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1157487	1158659	-	AVL04029.1			NADH-dependent alcohol dehydrogenase			BS21228_06280	1173	390	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1158761	1159924	-							BS21228_06285	1164		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1158761	1159924	-	AVL04030.1			NADH-dependent butanol dehydrogenase			BS21228_06285	1164	387	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1160154	1160390	+							BS21228_06290	237		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1160154	1160390	+	AVL04031.1			DUF378 domain-containing protein			BS21228_06290	237	78	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1160469	1160861	-							BS21228_06295	393		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1160469	1160861	-	AVL04032.1			general stress protein 13			BS21228_06295	393	130	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1161063	1162223	-							BS21228_06300	1161		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1161063	1162223	-	AVL04033.1			aromatic amino acid aminotransferase			BS21228_06300	1161	386	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1162224	1162724	-							BS21228_06305	501		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1162224	1162724	-	AVL04034.1			AsnC family transcriptional regulator			BS21228_06305	501	166	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1162872	1163693	+							BS21228_06310	822		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1162872	1163693	+	AVL04035.1			alpha/beta hydrolase			BS21228_06310	822	273	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1163719	1163979	-							BS21228_06315	261		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1163719	1163979	-	AVL04036.1			hypothetical protein			BS21228_06315	261	86	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1164066	1165229	+							BS21228_06320	1164		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1164066	1165229	+	AVL04037.1			cystathionine beta-lyase			BS21228_06320	1164	387	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1165355	1166641	+							BS21228_06325	1287		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1165355	1166641	+	AVL04038.1			two-component sensor histidine kinase			BS21228_06325	1287	428	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1166687	1167073	+							BS21228_06330	387		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1166687	1167073	+	AVL04039.1			kinase			BS21228_06330	387	128	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1167100	1167717	-							BS21228_06335	618		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1167100	1167717	-	AVL04040.1			3'-5' exonuclease KapD			BS21228_06335	618	205	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1167793	1167996	-							BS21228_06340	204		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1167793	1167996	-	AVL06865.1			hypothetical protein			BS21228_06340	204	67	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1167929	1169107	+							BS21228_06345	1179		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1167929	1169107	+	AVL04041.1			MFS transporter			BS21228_06345	1179	392	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1169200	1171074	+							BS21228_06350	1875		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1169200	1171074	+	AVL04042.1			penicillin-binding protein			BS21228_06350	1875	624	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1171095	1171508	+							BS21228_06355	414		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1171095	1171508	+	AVL04043.1			hypothetical protein			BS21228_06355	414	137	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1171711	1172268	-							BS21228_06360	558		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1171711	1172268	-	AVL04044.1			hypothetical protein			BS21228_06360	558	185	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1172446	1174047	+							BS21228_06365	1602		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1172446	1174047	+	AVL04045.1			two-component system sensor histidine kinase DcuS			BS21228_06365	1602	533	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1174040	1174747	+							BS21228_06370	708		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1174040	1174747	+	AVL04046.1			two-component system response regulator DcuR			BS21228_06370	708	235	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1175172	1176296	+							BS21228_06375	1125		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1175172	1176296	+	AVL04047.1			BMP family ABC transporter substrate-binding protein			BS21228_06375	1125	374	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1176372	1177904	+							BS21228_06380	1533		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1176372	1177904	+	AVL04048.1			heme ABC transporter ATP-binding protein			BS21228_06380	1533	510	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1177897	1178943	+							BS21228_06385	1047		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1177897	1178943	+	AVL04049.1			ABC transporter permease			BS21228_06385	1047	348	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1178944	1179903	+							BS21228_06390	960		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1178944	1179903	+	AVL04050.1			ABC transporter permease			BS21228_06390	960	319	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1180057	1181403	+							BS21228_06395	1347		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1180057	1181403	+	AVL04051.1			Na+-malate symporter			BS21228_06395	1347	448	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1181439	1181654	-							BS21228_06400	216		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1181439	1181654	-	AVL04052.1			hypothetical protein			BS21228_06400	216	71	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1181885	1184290	+							BS21228_06405	2406		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1181885	1184290	+	AVL04053.1			Na+/H+ antiporter subunit A			BS21228_06405	2406	801	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1184283	1184714	+							BS21228_06410	432		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1184283	1184714	+	AVL04054.1			Na+/H+ antiporter subunit B			BS21228_06410	432	143	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1184714	1185055	+							BS21228_06415	342		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1184714	1185055	+	AVL04055.1			Na(+)/H(+) antiporter subunit C			BS21228_06415	342	113	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1185048	1186529	+							BS21228_06420	1482		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1185048	1186529	+	AVL04056.1			Na+/H+ antiporter subunit D			BS21228_06420	1482	493	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1186535	1187011	+							BS21228_06425	477		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1186535	1187011	+	AVL04057.1			Na+/H+ antiporter subunit E			BS21228_06425	477	158	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1187011	1187295	+							BS21228_06430	285		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1187011	1187295	+	AVL04058.1			Na+/H+ antiporter subunit F			BS21228_06430	285	94	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1187279	1187653	+							BS21228_06435	375		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1187279	1187653	+	AVL04059.1			Na+/H+ antiporter subunit G			BS21228_06435	375	124	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1187692	1188072	-							BS21228_06440	381		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1187692	1188072	-	AVL04060.1			esterase			BS21228_06440	381	126	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1188091	1188735	-							BS21228_06445	645		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1188091	1188735	-	AVL04061.1			DNA-binding response regulator			BS21228_06445	645	214	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1188816	1191128	-							BS21228_06450	2313		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1188816	1191128	-	AVL04062.1			histidine kinase			BS21228_06450	2313	770	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1191144	1191365	-							BS21228_06455	222		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1191144	1191365	-	AVL04063.1			competence protein ComX			BS21228_06455	222	73	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1191367	1192230	-							BS21228_06460	864		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1191367	1192230	-	AVL04064.1			isoprenyl transferase			BS21228_06460	864	287	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1192415	1192555	-							BS21228_06465	141		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1192415	1192555	-	AVL04065.1			degradation enzyme regulation protein DegQ			BS21228_06465	141	46	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1193016	1193384	+							BS21228_06470	369		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1193016	1193384	+	AVL04066.1			hypothetical protein			BS21228_06470	369	122	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1193360	1194589	-							BS21228_06475	1230		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1193360	1194589	-	AVL04067.1			hypothetical protein			BS21228_06475	1230	409	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1194725	1196197	-							BS21228_06480	1473		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1194725	1196197	-	AVL04068.1			nicotinate phosphoribosyltransferase			BS21228_06480	1473	490	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1196213	1196764	-							BS21228_06485	552		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1196213	1196764	-	AVL04069.1			isochorismatase			BS21228_06485	552	183	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1196861	1197259	-							BS21228_06490	399		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1196861	1197259	-	AVL04070.1			hypothetical protein			BS21228_06490	399	132	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1197331	1197579	-							BS21228_06495	249		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1197331	1197579	-	AVL04071.1			hypothetical protein			BS21228_06495	249	82	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1197652	1197873	-							BS21228_06500	222		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1197652	1197873	-	AVL04072.1			spore germination protein			BS21228_06500	222	73	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1197933	1199042	-							BS21228_06505	1110		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1197933	1199042	-	AVL04073.1			AI-2E family transporter			BS21228_06505	1110	369	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1199157	1199546	+							BS21228_06510	390		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1199157	1199546	+	AVL04074.1			hypothetical protein			BS21228_06510	390	129	
gene	pseudogene	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1199587	1199822	-							BS21228_06515	236		pseudo
CDS	without_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1199587	1199822	-				hypothetical protein			BS21228_06515	236		pseudo
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1199999	1200529	-							BS21228_06520	531		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1199999	1200529	-	AVL04075.1			phosphohydrolase			BS21228_06520	531	176	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1200727	1201458	-							BS21228_06525	732		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1200727	1201458	-	AVL04076.1			benzil reductase ((S)-benzoin forming)			BS21228_06525	732	243	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1201521	1201976	-							BS21228_06530	456		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1201521	1201976	-	AVL06866.1			type VII secretion protein EssA			BS21228_06530	456	151	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1202008	1205187	-							BS21228_06535	3180		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1202008	1205187	-	AVL04077.1			type VII secretion protein EsaA			BS21228_06535	3180	1059	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1205184	1209671	-							BS21228_06540	4488		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1205184	1209671	-	AVL04078.1			type VII secretion protein EssC			BS21228_06540	4488	1495	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1209732	1211087	-							BS21228_06545	1356		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1209732	1211087	-	AVL04079.1			type VII secretion protein EssB			BS21228_06545	1356	451	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1211102	1211341	-							BS21228_06550	240		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1211102	1211341	-	AVL04080.1			ubiquitin			BS21228_06550	240	79	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1211411	1211704	-							BS21228_06555	294		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1211411	1211704	-	AVL04081.1			WXG100 family type VII secretion target			BS21228_06555	294	97	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1212047	1212247	-							BS21228_06560	201		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1212047	1212247	-	AVL06867.1			hypothetical protein			BS21228_06560	201	66	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1212226	1213494	+							BS21228_06565	1269		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1212226	1213494	+	AVL04082.1			PucR family transcriptional regulator			BS21228_06565	1269	422	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1213596	1214732	+							BS21228_06570	1137		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1213596	1214732	+	AVL04083.1			alanine dehydrogenase			BS21228_06570	1137	378	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1214844	1215521	+							BS21228_06575	678		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1214844	1215521	+	AVL04084.1			hypothetical protein			BS21228_06575	678	225	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1215565	1215774	-							BS21228_06580	210		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1215565	1215774	-	AVL04085.1			MbtH family protein			BS21228_06580	210	69	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1215790	1222926	-							BS21228_06585	7137		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1215790	1222926	-	AVL04086.1			non-ribosomal peptide synthetase			BS21228_06585	7137	2378	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1222946	1223884	-							BS21228_06590	939		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1222946	1223884	-	AVL04087.1			isochorismatase			BS21228_06590	939	312	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1223912	1225531	-							BS21228_06595	1620		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1223912	1225531	-	AVL04088.1			2,3-dihydroxybenzoate-AMP ligase			BS21228_06595	1620	539	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1225560	1226756	-							BS21228_06600	1197		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1225560	1226756	-	AVL04089.1			isochorismate synthase EntC			BS21228_06600	1197	398	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1226782	1227567	-							BS21228_06605	786		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1226782	1227567	-	AVL04090.1			2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase			BS21228_06605	786	261	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1227761	1228630	-							BS21228_06610	870		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1227761	1228630	-	AVL04091.1			enterobactin esterase			BS21228_06610	870	289	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1228844	1229440	-							BS21228_06615	597		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1228844	1229440	-	AVL04092.1			sulfite oxidase-like oxidoreductase			BS21228_06615	597	198	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	1229541	1230143	+							BS21228_06620	603		
