# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	581560	583668	+	KDE32896.1			cellulose 1,4-beta-cellobiosidase			BA79_03045	2109	702	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	583748	584974	+							BA79_03050	1227		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	583748	584974	+	KDE32897.1			glycoside hydrolase			BA79_03050	1227	408	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	585028	586125	+							BA79_03055	1098		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	585028	586125	+	KDE32898.1			mannan endo-1,4-beta-mannosidase			BA79_03055	1098	365	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	586367	586840	+							BA79_03060	474		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	586367	586840	+	KDE32899.1			ribosome maturation protein RimP			BA79_03060	474	157	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	586873	587988	+					nusA		BA79_03065	1116		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	586873	587988	+	KDE32900.1			transcription elongation factor NusA	nusA		BA79_03065	1116	371	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	588004	588288	+							BA79_03070	285		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	588004	588288	+	KDE32901.1			hypothetical protein			BA79_03070	285	94	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	588281	588583	+							BA79_03075	303		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	588281	588583	+	KDE32902.1			hypothetical protein			BA79_03075	303	100	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	588603	590723	+					infB		BA79_03080	2121		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	588603	590723	+	KDE32903.1			translation initiation factor IF-2	infB		BA79_03080	2121	706	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	590720	590998	+							BA79_03085	279		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	590720	590998	+	KDE32904.1			hypothetical protein			BA79_03085	279	92	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	591016	591366	+					rbfA		BA79_03090	351		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	591016	591366	+	KDE32905.1			ribosome-binding factor A	rbfA		BA79_03090	351	116	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	591435	592364	+					truB		BA79_03095	930		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	591435	592364	+	KDE32906.1			tRNA pseudouridine synthase B	truB		BA79_03095	930	309	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	592383	593333	+							BA79_03100	951		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	592383	593333	+	KDE32907.1			bifunctional riboflavin kinase/FMN adenylyltransferase			BA79_03100	951	316	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	593489	593758	+					rpsO		BA79_03105	270		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	593489	593758	+	KDE32908.1			30S ribosomal protein S15	rpsO		BA79_03105	270	89	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	593942	596059	+							BA79_03110	2118		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	593942	596059	+	KDE32909.1			polynucleotide phosphorylase/polyadenylase			BA79_03110	2118	705	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	596185	597138	+							BA79_03115	954		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	596185	597138	+	KDE32910.1			polysaccharide deacetylase			BA79_03115	954	317	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	597172	598401	+							BA79_03120	1230		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	597172	598401	+	KDE32911.1			M16B subfamily peptidase			BA79_03120	1230	409	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	598475	599401	+							BA79_03125	927		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	598475	599401	+	KDE32912.1			kanamycin kinase			BA79_03125	927	308	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	599464	599736	+							BA79_03130	273		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	599464	599736	+	KDE32913.1			hypothetical protein			BA79_03130	273	90	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	599860	600762	+							BA79_03135	903		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	599860	600762	+	KDE32914.1			dipicolinate synthase subunit A			BA79_03135	903	300	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	600759	601352	+					spoVFB		BA79_03140	594		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	600759	601352	+	KDE32915.1			dipicolinate synthase subunit B	spoVFB		BA79_03140	594	197	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	601492	602511	+							BA79_03145	1020		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	601492	602511	+	KDE32916.1			aspartate-semialdehyde dehydrogenase			BA79_03145	1020	339	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	602604	603818	+							BA79_03150	1215		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	602604	603818	+	KDE32917.1			aspartate kinase I			BA79_03150	1215	404	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	603849	604715	+							BA79_03155	867		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	603849	604715	+	KDE32918.1			dihydrodipicolinate synthase			BA79_03155	867	288	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	604887	606554	+							BA79_03160	1668		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	604887	606554	+	KDE32919.1			metallo beta lactamase			BA79_03160	1668	555	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	606880	607608	+							BA79_03165	729		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	606880	607608	+	KDE32920.1			endopeptidase ClpP			BA79_03165	729	242	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	607605	607841	+							BA79_03170	237		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	607605	607841	+	KDE32921.1			hypothetical protein			BA79_03170	237	78	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	607952	610327	+							BA79_03175	2376		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	607952	610327	+	KDE32922.1			stage III sporulation DNA translocase E			BA79_03175	2376	791	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	610492	611217	+							BA79_03180	726		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	610492	611217	+	KDE32923.1			GntR family transcriptional regulator			BA79_03180	726	241	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	611324	612550	+							BA79_03185	1227		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	611324	612550	+	KDE32924.1			multidrug resistance protein			BA79_03185	1227	408	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	612870	615986	+							BA79_03190	3117		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	612870	615986	+	KDE32925.1			resistance-nodulation-cell division acriflavin:proton (H+) antiporter			BA79_03190	3117	1038	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	616132	617412	+							BA79_03195	1281		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	616132	617412	+	KDE32926.1			M16 family metallopeptidase			BA79_03195	1281	426	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	617409	618701	+							BA79_03200	1293		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	617409	618701	+	KDE32927.1			M16C subfamily metallopeptidase			BA79_03200	1293	430	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	618853	619329	+							BA79_03205	477		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	618853	619329	+	KDE32928.1			MarR family transcriptional regulator			BA79_03205	477	158	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	619307	622426	+							BA79_03210	3120		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	619307	622426	+	KDE32929.1			resistance-nodulation-cell division acriflavin:proton (H+) antiporter			BA79_03210	3120	1039	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	622456	623184	+					fabG		BA79_03215	729		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	622456	623184	+	KDE32930.1			3-ketoacyl-(acyl-carrier-protein) reductase	fabG		BA79_03215	729	242	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	623258	623515	+							BA79_03220	258		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	623258	623515	+	KDE32931.1			hypothetical protein			BA79_03220	258	85	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	623647	624438	+							BA79_03225	792		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	623647	624438	+	KDE32932.1			hypothetical protein			BA79_03225	792	263	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	624462	625373	+							BA79_03230	912		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	624462	625373	+	KDE32933.1			transcriptional regulation protein			BA79_03230	912	303	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	625447	626028	+							BA79_03235	582		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	625447	626028	+	KDE32934.1			CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase			BA79_03235	582	193	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	626045	627295	+							BA79_03240	1251		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	626045	627295	+	KDE32935.1			competence damage-inducible protein A			BA79_03240	1251	416	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	627473	628516	+					recA		BA79_03245	1044		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	627473	628516	+	KDE32936.1			recombinase A	recA		BA79_03245	1044	347	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	628817	630379	+							BA79_03250	1563		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	628817	630379	+	KDE32937.1			phosphodiesterase			BA79_03250	1563	520	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	630469	631263	+							BA79_03255	795		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	630469	631263	+	KDE32938.1			hypothetical protein			BA79_03255	795	264	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	631466	631726	+							BA79_03260	261		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	631466	631726	+	KDE32939.1			stage V sporulation protein S			BA79_03260	261	86	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	631930	634974	+							BA79_03265	3045		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	631930	634974	+	KDE32940.1			resistance-nodulation-cell division acriflavin:proton (H+) antiporter			BA79_03265	3045	1014	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	635150	636214	+					tdh		BA79_03270	1065		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	635150	636214	+	KDE32941.1			L-threonine 3-dehydrogenase	tdh		BA79_03270	1065	354	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	636214	637392	+							BA79_03275	1179		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	636214	637392	+	KDE32942.1			2-amino-3-ketobutyrate coenzyme A ligase			BA79_03275	1179	392	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	637550	639076	+							BA79_03280	1527		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	637550	639076	+	KDE32943.1			(dimethylallyl)adenosine tRNA methylthiotransferase			BA79_03280	1527	508	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	639078	639512	+							BA79_03285	435		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	639078	639512	+	KDE32944.1			hypothetical protein			BA79_03285	435	144	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	639761	640306	+							BA79_03290	546		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	639761	640306	+	KDE32945.1			spore coat protein E			BA79_03290	546	181	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	640431	643007	+							BA79_03295	2577		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	640431	643007	+	KDE32946.1			DNA mismatch repair protein MutS			BA79_03295	2577	858	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	643030	644931	+					mutL		BA79_03300	1902		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	643030	644931	+	KDE32947.1			DNA mismatch repair protein	mutL		BA79_03300	1902	633	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	645451	645987	-							BA79_03305	537		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	645451	645987	-	KDE32948.1			hypothetical protein			BA79_03305	537	178	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	646113	646514	-							BA79_03310	402		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	646113	646514	-	KDE32949.1			hypothetical protein			BA79_03310	402	133	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	646654	646839	-							BA79_03315	186		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	646654	646839	-	KDE32950.1			hypothetical protein			BA79_03315	186	61	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	647104	647577	+							BA79_03320	474		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	647104	647577	+	KDE32951.1			transcription factor CarD			BA79_03320	474	157	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	647892	648641	+							BA79_03325	750		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	647892	648641	+	KDE32952.1			phage-related protein YmaC			BA79_03325	750	249	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	648807	649955	+							BA79_03330	1149		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	648807	649955	+	KDE32953.1			response regulator			BA79_03330	1149	382	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	650045	651370	-							BA79_03335	1326		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	650045	651370	-	KDE32954.1			protease			BA79_03335	1326	441	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	651955	652689	+							BA79_03340	735		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	651955	652689	+	KDE32955.1			hypothetical protein			BA79_03340	735	244	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	652766	653215	+							BA79_03345	450		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	652766	653215	+	KDE32956.1			osmotic stress regulator			BA79_03345	450	149	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	653262	653630	-							BA79_03350	369		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	653262	653630	-	KDE32957.1			DMT superfamily drug/metabolite transporter			BA79_03350	369	122	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	653646	653969	-							BA79_03355	324		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	653646	653969	-	KDE32958.1			DMT superfamily drug/metabolite transporter			BA79_03355	324	107	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	653966	654508	-							BA79_03360	543		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	653966	654508	-	KDE32959.1			TetR family transcriptional regulator			BA79_03360	543	180	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	654621	654860	-							BA79_03365	240		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	654621	654860	-	KDE32960.1			hypothetical protein			BA79_03365	240	79	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	654965	655366	+							BA79_03370	402		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	654965	655366	+	KDE32961.1			hypothetical protein			BA79_03370	402	133	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	655435	656385	+					miaA		BA79_03375	951		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	655435	656385	+	KDE32962.1			tRNA delta(2)-isopentenylpyrophosphate transferase	miaA		BA79_03375	951	316	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	656411	656632	+					hfq		BA79_03380	222		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	656411	656632	+	KDE32963.1			RNA-binding protein Hfq	hfq		BA79_03380	222	73	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	656794	657126	+							BA79_03385	333		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	656794	657126	+	KDE32964.1			hypothetical protein			BA79_03385	333	110	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	657206	657418	+							BA79_03390	213		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	657206	657418	+	KDE32965.1			hypothetical protein			BA79_03390	213	70	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	657684	658076	+					nrdI		BA79_03395	393		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	657684	658076	+	KDE32966.1			ribonucleotide reductase stimulatory protein	nrdI		BA79_03395	393	130	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	658036	660138	+							BA79_03400	2103		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	658036	660138	+	KDE32967.1			ribonucleotide-diphosphate reductase subunit alpha			BA79_03400	2103	700	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	660156	661136	+					nrdF		BA79_03405	981		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	660156	661136	+	KDE32968.1			ribonucleotide-diphosphate reductase subunit beta	nrdF		BA79_03405	981	326	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	661221	661838	+							BA79_03410	618		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	661221	661838	+	KDE32969.1			MutT/NUDIX family hydrolase			BA79_03410	618	205	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	661894	662652	-							BA79_03415	759		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	661894	662652	-	KDE32970.1			N-acetylmuramoyl-L-alanine amidase			BA79_03415	759	252	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	662973	663932	+							BA79_03420	960		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	662973	663932	+	KDE32971.1			stage V sporulation protein K			BA79_03420	960	319	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	664053	665315	+							BA79_03425	1263		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	664053	665315	+	KDE32972.1			HflX family GTP-binding protein			BA79_03425	1263	420	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	665334	666614	+							BA79_03430	1281		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	665334	666614	+	KDE32973.1			aluminum resistance protein			BA79_03430	1281	426	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	666706	667116	+							BA79_03435	411		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	666706	667116	+	KDE32974.1			glutamine synthetase			BA79_03435	411	136	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	667177	668511	+							BA79_03440	1335		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	667177	668511	+	KDE32975.1			glutamine synthetase			BA79_03440	1335	444	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	668947	669336	+							BA79_03445	390		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	668947	669336	+	KDE32976.1			hypothetical protein			BA79_03445	390	129	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	669705	670367	+							BA79_03450	663		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	669705	670367	+	KDE32977.1			hypothetical protein			BA79_03450	663	220	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	670822	671190	+							BA79_03455	369		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	670822	671190	+	KDE32978.1			hypothetical protein			BA79_03455	369	122	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	671331	671591	-							BA79_03460	261		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	671331	671591	-	KDE32979.1			hypothetical protein			BA79_03460	261	86	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	671626	672045	-							BA79_03465	420		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	671626	672045	-	KDE32980.1			hypothetical protein			BA79_03465	420	139	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	672237	673076	+							BA79_03470	840		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	672237	673076	+	KDE32981.1			hypothetical protein			BA79_03470	840	279	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	673588	674679	+							BA79_03475	1092		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	673588	674679	+	KDE32982.1			hypothetical protein			BA79_03475	1092	363	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	674936	675133	+							BA79_03480	198		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	674936	675133	+	KDE32983.1			hypothetical protein			BA79_03480	198	65	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	675338	675526	+							BA79_03485	189		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	675338	675526	+	KDE32984.1			hypothetical protein			BA79_03485	189	62	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	675655	675990	+							BA79_03490	336		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	675655	675990	+	KDE32985.1			hypothetical protein			BA79_03490	336	111	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	676556	677434	+							BA79_03495	879		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	676556	677434	+	KDE32986.1			hypothetical protein			BA79_03495	879	292	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	677615	679540	+							BA79_03500	1926		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	677615	679540	+	KDE32987.1			hypothetical protein			BA79_03500	1926	641	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	679546	680034	+							BA79_03505	489		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	679546	680034	+	KDE32988.1			hypothetical protein			BA79_03505	489	162	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	680104	680565	-							BA79_03510	462		
CDS		GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	680104	680565	-	KDE32989.1			hypothetical protein			BA79_03510	462	153	
gene	protein_coding	GCA_000691145.1	Primary Assembly	unplaced scaffold		ASJC01000001.1	680731	681273	+							BA79_03515	543		
