# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	832569	832697	+							HMPREF1014_00900	129		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	832569	832697	+	EHL76544.1			hypothetical protein			HMPREF1014_00900	129	42	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	832734	833564	-							HMPREF1014_00901	831		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	832734	833564	-	EHL76545.1			protein-glutamine gamma-glutamyltransferase			HMPREF1014_00901	831	276	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	833641	835113	-							HMPREF1014_00902	1473		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	833641	835113	-	EHL76546.1			arginine decarboxylase			HMPREF1014_00902	1473	490	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	835479	835748	+							HMPREF1014_00903	270		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	835479	835748	+	EHL76547.1			UPF0223 protein			HMPREF1014_00903	270	89	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	835830	836456	-							HMPREF1014_00904	627		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	835830	836456	-	EHL76548.1			UPF0637 protein			HMPREF1014_00904	627	208	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	836663	836851	+							HMPREF1014_00905	189		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	836663	836851	+	EHL76549.1			hypothetical protein			HMPREF1014_00905	189	62	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	836940	837725	+							HMPREF1014_00906	786		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	836940	837725	+	EHL76550.1			hypothetical protein			HMPREF1014_00906	786	261	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	837776	837955	-							HMPREF1014_00907	180		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	837776	837955	-	EHL76551.1			hypothetical protein			HMPREF1014_00907	180	59	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	838096	839940	+							HMPREF1014_00908	1845		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	838096	839940	+	EHL76552.1			GTP-binding protein TypA/BipA			HMPREF1014_00908	1845	614	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	840473	840775	+							HMPREF1014_00909	303		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	840473	840775	+	EHL76304.1			hypothetical protein			HMPREF1014_00909	303	100	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	840791	841066	+							HMPREF1014_00910	276		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	840791	841066	+	EHL76305.1			hypothetical protein			HMPREF1014_00910	276	91	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	841102	841302	-							HMPREF1014_00911	201		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	841102	841302	-	EHL76306.1			hypothetical protein			HMPREF1014_00911	201	66	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	841430	841903	+							HMPREF1014_00912	474		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	841430	841903	+	EHL76307.1			hypothetical protein			HMPREF1014_00912	474	157	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	842150	843478	+							HMPREF1014_00913	1329		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	842150	843478	+	EHL76308.1			hypothetical protein			HMPREF1014_00913	1329	442	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	843510	844007	-							HMPREF1014_00914	498		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	843510	844007	-	EHL76309.1			hypothetical protein			HMPREF1014_00914	498	165	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	844163	844450	+							HMPREF1014_00915	288		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	844163	844450	+	EHL76310.1			UPF0358 protein			HMPREF1014_00915	288	95	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	844576	845754	+							HMPREF1014_00916	1179		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	844576	845754	+	EHL76311.1			cell division protein FtsW			HMPREF1014_00916	1179	392	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	846087	849533	+							HMPREF1014_00917	3447		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	846087	849533	+	EHL76312.1			pyruvate carboxylase			HMPREF1014_00917	3447	1148	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	849617	850552	-							HMPREF1014_00918	936		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	849617	850552	-	EHL76313.1			heme A synthase			HMPREF1014_00918	936	311	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	851050	851973	+							HMPREF1014_00919	924		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	851050	851973	+	EHL76314.1			protoheme IX farnesyltransferase			HMPREF1014_00919	924	307	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	852067	853116	+							HMPREF1014_00920	1050		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	852067	853116	+	EHL76315.1			cytochrome c oxidase, subunit II			HMPREF1014_00920	1050	349	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	853150	855012	+							HMPREF1014_00921	1863		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	853150	855012	+	EHL76316.1			cytochrome c oxidase subunit 1			HMPREF1014_00921	1863	620	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	855012	855635	+							HMPREF1014_00922	624		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	855012	855635	+	EHL76317.1			cytochrome c oxidase subunit 3			HMPREF1014_00922	624	207	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	855639	855971	+							HMPREF1014_00923	333		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	855639	855971	+	EHL76318.1			cytochrome c oxidase, subunit IVB			HMPREF1014_00923	333	110	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	856052	856957	+							HMPREF1014_00924	906		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	856052	856957	+	EHL76319.1			cytochrome c oxidase assembly factor CtaG			HMPREF1014_00924	906	301	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	857190	858188	+							HMPREF1014_00925	999		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	857190	858188	+	EHL76320.1			formamidase			HMPREF1014_00925	999	332	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	858235	858600	-							HMPREF1014_00926	366		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	858235	858600	-	EHL76321.1			hypothetical protein			HMPREF1014_00926	366	121	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	858805	859839	+							HMPREF1014_00927	1035		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	858805	859839	+	EHL76322.1			hypothetical protein			HMPREF1014_00927	1035	344	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	860026	860463	+							HMPREF1014_00928	438		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	860026	860463	+	EHL76323.1			hypothetical protein			HMPREF1014_00928	438	145	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	860475	860720	+							HMPREF1014_00929	246		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	860475	860720	+	EHL76324.1			hypothetical protein			HMPREF1014_00929	246	81	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	860797	861369	+							HMPREF1014_00930	573		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	860797	861369	+	EHL76325.1			hypothetical protein			HMPREF1014_00930	573	190	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	861484	861936	+							HMPREF1014_00931	453		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	861484	861936	+	EHL76326.1			hypothetical protein			HMPREF1014_00931	453	150	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	862063	862329	+							HMPREF1014_00932	267		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	862063	862329	+	EHL76327.1			UPF0298 protein			HMPREF1014_00932	267	88	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	862384	862773	-							HMPREF1014_00933	390		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	862384	862773	-	EHL76328.1			hypothetical protein			HMPREF1014_00933	390	129	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	863272	863838	+							HMPREF1014_00934	567		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	863272	863838	+	EHL76329.1			RsmD family RNA methyltransferase			HMPREF1014_00934	567	188	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	863835	864326	+							HMPREF1014_00935	492		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	863835	864326	+	EHL76330.1			phosphopantetheine adenylyltransferase			HMPREF1014_00935	492	163	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	864318	865547	-							HMPREF1014_00936	1230		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	864318	865547	-	EHL76331.1			sporulation integral membrane protein YlbJ			HMPREF1014_00936	1230	409	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	865661	866452	+							HMPREF1014_00937	792		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	865661	866452	+	EHL76332.1			hypothetical protein			HMPREF1014_00937	792	263	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	866445	867482	+							HMPREF1014_00938	1038		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	866445	867482	+	EHL76333.1			hypothetical protein			HMPREF1014_00938	1038	345	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	867492	868673	-							HMPREF1014_00939	1182		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	867492	868673	-	EHL76334.1			UPF0348 protein			HMPREF1014_00939	1182	393	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	868887	869387	+							HMPREF1014_00940	501		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	868887	869387	+	EHL76335.1			hypothetical protein			HMPREF1014_00940	501	166	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	869449	869622	+							HMPREF1014_00941	174		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	869449	869622	+	EHL76336.1			50S ribosomal protein L32			HMPREF1014_00941	174	57	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	869752	870258	+							HMPREF1014_00942	507		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	869752	870258	+	EHL76337.1			RsfA family transcription factor			HMPREF1014_00942	507	168	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	870292	870765	-							HMPREF1014_00943	474		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	870292	870765	-	EHL76338.1			hypothetical protein			HMPREF1014_00943	474	157	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	871059	871943	+							HMPREF1014_00944	885		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	871059	871943	+	EHL76339.1			2-dehydropantoate 2-reductase			HMPREF1014_00944	885	294	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	872023	873639	+							HMPREF1014_00945	1617		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	872023	873639	+	EHL76340.1			UPF0747 protein			HMPREF1014_00945	1617	538	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	874008	874940	+							HMPREF1014_00946	933		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	874008	874940	+	EHL76341.1			ribosomal RNA small subunit methyltransferase H			HMPREF1014_00946	933	310	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	874956	875318	+							HMPREF1014_00947	363		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	874956	875318	+	EHL76342.1			cell division protein FtsL			HMPREF1014_00947	363	120	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	875391	877490	+							HMPREF1014_00948	2100		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	875391	877490	+	EHL76343.1			hypothetical protein			HMPREF1014_00948	2100	699	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	877572	879488	+							HMPREF1014_00949	1917		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	877572	879488	+	EHL76344.1			stage V sporulation protein D			HMPREF1014_00949	1917	638	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	879673	881148	+							HMPREF1014_00950	1476		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	879673	881148	+	EHL76345.1			UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-2,6-diaminopimelate ligase			HMPREF1014_00950	1476	491	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	881171	882145	+							HMPREF1014_00951	975		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	881171	882145	+	EHL76346.1			phospho-N-acetylmuramoyl-pentapeptide-transferase			HMPREF1014_00951	975	324	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	882146	883498	+							HMPREF1014_00952	1353		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	882146	883498	+	EHL76347.1			UDP-N-acetylmuramoylalanine-D-glutamate ligase			HMPREF1014_00952	1353	450	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	883589	884680	+							HMPREF1014_00953	1092		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	883589	884680	+	EHL76348.1			stage V sporulation protein E			HMPREF1014_00953	1092	363	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	884709	885878	+							HMPREF1014_00954	1170		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	884709	885878	+	EHL76349.1			undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase			HMPREF1014_00954	1170	389	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	886091	886996	+							HMPREF1014_00955	906		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	886091	886996	+	EHL76350.1			UDP-N-acetylenolpyruvoylglucosamine reductase 1			HMPREF1014_00955	906	301	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	887095	887187	+							HMPREF1014_00956	93		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	887095	887187	+	EHL76351.1			hypothetical protein			HMPREF1014_00956	93	30	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	887184	887864	+							HMPREF1014_00957	681		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	887184	887864	+	EHL76352.1			hypothetical protein			HMPREF1014_00957	681	226	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	888264	889571	+							HMPREF1014_00958	1308		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	888264	889571	+	EHL76353.1			cell division protein FtsA			HMPREF1014_00958	1308	435	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	889611	890765	+							HMPREF1014_00959	1155		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	889611	890765	+	EHL76354.1			cell division protein ftsZ			HMPREF1014_00959	1155	384	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	891017	891562	+							HMPREF1014_00960	546		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	891017	891562	+	EHL76355.1			sigma-E processing peptidase SpoIIGA			HMPREF1014_00960	546	181	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	891606	891935	+							HMPREF1014_00961	330		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	891606	891935	+	EHL76356.1			sigma-E processing peptidase SpoIIGA			HMPREF1014_00961	330	109	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	891955	892674	+							HMPREF1014_00962	720		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	891955	892674	+	EHL76357.1			RNA polymerase sigma-35 factor			HMPREF1014_00962	720	239	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	892832	893611	+							HMPREF1014_00963	780		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	892832	893611	+	EHL76358.1			RNA polymerase sigma-G factor			HMPREF1014_00963	780	259	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	893759	894040	+							HMPREF1014_00964	282		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	893759	894040	+	EHL76359.1			YlmC/YmxH family sporulation protein			HMPREF1014_00964	282	93	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	894161	894979	+							HMPREF1014_00965	819		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	894161	894979	+	EHL76360.1			hypothetical protein			HMPREF1014_00965	819	272	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	894976	895650	+							HMPREF1014_00966	675		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	894976	895650	+	EHL76361.1			YggS family pyridoxal phosphate enzyme			HMPREF1014_00966	675	224	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	895670	896140	+							HMPREF1014_00967	471		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	895670	896140	+	EHL76362.1			cell division protein sepF			HMPREF1014_00967	471	156	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	896147	896410	+							HMPREF1014_00968	264		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	896147	896410	+	EHL76363.1			hypothetical protein			HMPREF1014_00968	264	87	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	896426	897193	+							HMPREF1014_00969	768		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	896426	897193	+	EHL76364.1			hypothetical protein			HMPREF1014_00969	768	255	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	897283	897789	+							HMPREF1014_00970	507		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	897283	897789	+	EHL76365.1			DivIVA domain-containing protein			HMPREF1014_00970	507	168	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	898136	900901	+							HMPREF1014_00971	2766		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	898136	900901	+	EHL76366.1			isoleucyl-tRNA synthetase 1			HMPREF1014_00971	2766	921	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	901057	901386	+							HMPREF1014_00972	330		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	901057	901386	+	EHL76367.1			hypothetical protein			HMPREF1014_00972	330	109	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	901510	901968	+							HMPREF1014_00973	459		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	901510	901968	+	EHL76368.1			lipoprotein signal peptidase			HMPREF1014_00973	459	152	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	901973	902881	+							HMPREF1014_00974	909		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	901973	902881	+	EHL76369.1			RluA family pseudouridine synthase			HMPREF1014_00974	909	302	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	903085	903627	+							HMPREF1014_00975	543		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	903085	903627	+	EHL76370.1			pyrR protein			HMPREF1014_00975	543	180	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	903774	905057	+							HMPREF1014_00976	1284		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	903774	905057	+	EHL76371.1			uracil permease			HMPREF1014_00976	1284	427	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	905206	906120	+							HMPREF1014_00977	915		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	905206	906120	+	EHL76372.1			aspartate carbamoyltransferase			HMPREF1014_00977	915	304	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	906104	907390	+							HMPREF1014_00978	1287		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	906104	907390	+	EHL76373.1			dihydroorotase			HMPREF1014_00978	1287	428	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	907387	908484	+							HMPREF1014_00979	1098		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	907387	908484	+	EHL76374.1			carbamoyl-phosphate synthase small chain			HMPREF1014_00979	1098	365	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	908469	911687	+							HMPREF1014_00980	3219		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	908469	911687	+	EHL76375.1			carbamoyl-phosphate synthase large chain			HMPREF1014_00980	3219	1072	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	911684	912463	+							HMPREF1014_00981	780		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	911684	912463	+	EHL76376.1			dihydroorotate dehydrogenase electron transfer subunit			HMPREF1014_00981	780	259	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	912460	913389	+							HMPREF1014_00982	930		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	912460	913389	+	EHL76377.1			dihydroorotate dehydrogenase			HMPREF1014_00982	930	309	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	913374	914090	+							HMPREF1014_00983	717		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	913374	914090	+	EHL76378.1			orotidine 5'-phosphate decarboxylase			HMPREF1014_00983	717	238	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	914087	914719	+							HMPREF1014_00984	633		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	914087	914719	+	EHL76379.1			orotate phosphoribosyltransferase			HMPREF1014_00984	633	210	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	914829	915083	-							HMPREF1014_00985	255		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	914829	915083	-	EHL76380.1			hypothetical protein			HMPREF1014_00985	255	84	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	915250	916635	-							HMPREF1014_00986	1386		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	915250	916635	-	EHL76381.1			hypothetical protein			HMPREF1014_00986	1386	461	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	916802	917167	+							HMPREF1014_00987	366		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	916802	917167	+	EHL76382.1			hypothetical protein			HMPREF1014_00987	366	121	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	917182	917550	+							HMPREF1014_00988	369		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	917182	917550	+	EHL76383.1			hypothetical protein			HMPREF1014_00988	369	122	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	917583	918107	-							HMPREF1014_00989	525		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	917583	918107	-	EHL76384.1			hypothetical protein			HMPREF1014_00989	525	174	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	918177	919247	-							HMPREF1014_00990	1071		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	918177	919247	-	EHL76385.1			hypothetical protein			HMPREF1014_00990	1071	356	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	919552	920733	+							HMPREF1014_00991	1182		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	919552	920733	+	EHL76386.1			hypothetical protein			HMPREF1014_00991	1182	393	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	920784	922493	-							HMPREF1014_00992	1710		
CDS		GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	920784	922493	-	EHL76387.1			hypothetical protein			HMPREF1014_00992	1710	569	
gene	protein_coding	GCA_000238655.1	Primary Assembly	unplaced scaffold		JH414708.1	922599	925322	+							HMPREF1014_00993	2724		
