# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	453932	454804	+	ACQ46867.1			putative prophage LambdaBa04, DnaD replication protein			BAA_0504	873	290	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	454773	455576	+							BAA_0505	804		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	454773	455576	+	ACQ47715.1			putative prophage LambdaBa02, DNA replication protein DnaC			BAA_0505	804	267	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	455592	455786	+							BAA_0506	195		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	455592	455786	+	ACQ47739.1			hypothetical protein			BAA_0506	195	64	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	455811	455984	+							BAA_0507	174		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	455811	455984	+	ACQ48429.1			hypothetical protein			BAA_0507	174	57	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	456265	456681	+							BAA_0508	417		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	456265	456681	+	ACQ48381.1			conserved domain protein			BAA_0508	417	138	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	456697	457161	+							BAA_0509	465		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	456697	457161	+	ACQ46400.1			conserved hypothetical protein			BAA_0509	465	154	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	457199	457378	+							BAA_0510	180		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	457199	457378	+	ACQ46956.1			hypothetical protein			BAA_0510	180	59	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	457427	457711	+							BAA_0511	285		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	457427	457711	+	ACQ50285.1			prophage LambdaBa04, transactivating regulatory domain protein			BAA_0511	285	94	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	457911	458510	+							BAA_0512	600		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	457911	458510	+	ACQ49921.1			conserved hypothetical protein			BAA_0512	600	199	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	458942	459079	+							BAA_0513	138		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	458942	459079	+	ACQ48890.1			hypothetical protein			BAA_0513	138	45	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	459123	459527	+							BAA_0514	405		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	459123	459527	+	ACQ48540.1			hypothetical protein			BAA_0514	405	134	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	459527	459973	+							BAA_0515	447		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	459527	459973	+	ACQ49099.1			conserved hypothetical protein			BAA_0515	447	148	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	460014	460196	+							BAA_0516	183		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	460014	460196	+	ACQ48122.1			hypothetical protein			BAA_0516	183	60	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	460228	460602	+							BAA_0517	375		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	460228	460602	+	ACQ47356.1			hypothetical protein			BAA_0517	375	124	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	460708	461064	+							BAA_0518	357		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	460708	461064	+	ACQ48241.1			hypothetical protein			BAA_0518	357	118	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	461285	461407	+							BAA_0519	123		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	461285	461407	+	ACQ47811.1			hypothetical protein			BAA_0519	123	40	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	461523	461693	+							BAA_0520	171		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	461523	461693	+	ACQ47050.1			hypothetical protein			BAA_0520	171	56	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	461721	462203	+							BAA_0521	483		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	461721	462203	+	ACQ46684.1			phage transcriptional regulator, ArpU family			BAA_0521	483	160	
gene	pseudogene	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	462524	462745	+							BAA_0522	222		pseudo
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	463334	463636	+							BAA_0523	303		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	463334	463636	+	ACQ46217.1			prophage LambdaBa04, Gp54			BAA_0523	303	100	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	463633	463800	+							BAA_0524	168		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	463633	463800	+	ACQ50776.1			putative prophage LambdaBa04, DNA binding protein			BAA_0524	168	55	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	463797	463943	+							BAA_0525	147		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	463797	463943	+	ACQ50059.1			hypothetical protein			BAA_0525	147	48	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	464044	464415	+							BAA_0526	372		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	464044	464415	+	ACQ48836.1			conserved hypothetical protein			BAA_0526	372	123	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	464412	466100	+							BAA_0527	1689		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	464412	466100	+	ACQ48449.1			putative prophage LambdaBa04, terminase, large subunit			BAA_0527	1689	562	
gene	pseudogene	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	466371	467336	+							BAA_0528	966		pseudo
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	467293	467874	+							BAA_0529	582		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	467293	467874	+	ACQ50448.1			putative prophage LambdaBa04, prohead protease			BAA_0529	582	193	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	467893	469083	+							BAA_0530	1191		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	467893	469083	+	ACQ49720.1			putative prophage LambdaBa04, major capsid protein			BAA_0530	1191	396	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	469099	469356	+							BAA_0531	258		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	469099	469356	+	ACQ47117.1			hypothetical protein			BAA_0531	258	85	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	469353	469625	+							BAA_0532	273		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	469353	469625	+	ACQ47108.1			putative prophage LambdaBa04, DNA packaging protein			BAA_0532	273	90	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	469622	469921	+							BAA_0533	300		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	469622	469921	+	ACQ46319.1			conserved hypothetical protein			BAA_0533	300	99	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	469914	470270	+							BAA_0534	357		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	469914	470270	+	ACQ48159.1			conserved hypothetical protein			BAA_0534	357	118	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	470402	470596	+							BAA_0535	195		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	470402	470596	+	ACQ49356.1			conserved hypothetical protein			BAA_0535	195	64	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	470597	471166	+							BAA_0536	570		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	470597	471166	+	ACQ49371.1			putative prophage LambdaBa04, major tail protein			BAA_0536	570	189	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	471171	471533	+							BAA_0537	363		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	471171	471533	+	ACQ48647.1			conserved hypothetical protein			BAA_0537	363	120	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	471644	471757	+							BAA_0538	114		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	471644	471757	+	ACQ49944.1			conserved hypothetical protein			BAA_0538	114	37	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	471775	475710	+							BAA_0539	3936		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	471775	475710	+	ACQ46339.1			putative prophage LambdaBa04, tape measure protein			BAA_0539	3936	1311	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	475707	476516	+							BAA_0540	810		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	475707	476516	+	ACQ48439.1			conserved hypothetical protein			BAA_0540	810	269	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	476531	480109	+							BAA_0541	3579		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	476531	480109	+	ACQ49251.1			hypothetical protein			BAA_0541	3579	1192	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	480175	480336	+							BAA_0542	162		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	480175	480336	+	ACQ48709.1			hypothetical protein			BAA_0542	162	53	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	480405	482039	+							BAA_0543	1635		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	480405	482039	+	ACQ50348.1			phage minor structural protein			BAA_0543	1635	544	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	482057	482536	+							BAA_0544	480		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	482057	482536	+	ACQ49868.1			conserved domain protein			BAA_0544	480	159	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	482631	482870	+							BAA_0545	240		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	482631	482870	+	ACQ49872.1			conserved hypothetical protein			BAA_0545	240	79	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	482943	483086	+							BAA_0546	144		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	482943	483086	+	ACQ46459.1			hypothetical protein			BAA_0546	144	47	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	483086	483883	+							BAA_0547	798		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	483086	483883	+	ACQ48195.1			putative prophage LambdaBa04, glycosyl hydrolase, family 25			BAA_0547	798	265	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	483937	484272	-							BAA_0548	336		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	483937	484272	-	ACQ48296.1			hypothetical protein			BAA_0548	336	111	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	484652	485389	+					truA2		BAA_0549	738		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	484652	485389	+	ACQ46453.1			tRNA pseudouridine synthase A	truA2		BAA_0549	738	245	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	485440	485643	-							BAA_0550	204		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	485440	485643	-	ACQ47179.1			hypothetical protein			BAA_0550	204	67	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	485727	487130	-					rocR1		BAA_0551	1404		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	485727	487130	-	ACQ47156.1			arginine utilization regulatory protein RocR	rocR1		BAA_0551	1404	467	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	487404	487658	+							BAA_0552	255		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	487404	487658	+	ACQ49788.1			conserved hypothetical protein			BAA_0552	255	84	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	487763	489184	+							BAA_0553	1422		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	487763	489184	+	ACQ50490.1			amino acid permease family protein			BAA_0553	1422	473	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	489280	490560	+							BAA_0554	1281		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	489280	490560	+	ACQ48681.1			putative acetylornitine deacetylase			BAA_0554	1281	426	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	490655	491308	-							BAA_0555	654		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	490655	491308	-	ACQ48623.1			DNA-binding protein			BAA_0555	654	217	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	491438	492049	+							BAA_0556	612		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	491438	492049	+	ACQ49318.1			conserved hypothetical protein			BAA_0556	612	203	
gene	pseudogene	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	492164	492322	+							BAA_0557	159		pseudo
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	492345	492686	-							BAA_0558	342		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	492345	492686	-	ACQ50800.1			conserved hypothetical protein			BAA_0558	342	113	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	492862	493791	-					glsA1		BAA_0559	930		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	492862	493791	-	ACQ46106.1			glutaminase A	glsA1		BAA_0559	930	309	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	493861	493974	+							BAA_0560	114		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	493861	493974	+	ACQ46801.1			hypothetical protein			BAA_0560	114	37	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	494098	495609	+							BAA_0561	1512		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	494098	495609	+	ACQ46657.1			putative PTS system, N-acetylglucosamine-specific IIBC component			BAA_0561	1512	503	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	495864	497102	+							BAA_0562	1239		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	495864	497102	+	ACQ47348.1			putative penicillin-binding protein			BAA_0562	1239	412	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	497256	497657	+							BAA_0563	402		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	497256	497657	+	ACQ48969.1			hypothetical protein			BAA_0563	402	133	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	497674	497868	+							BAA_0564	195		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	497674	497868	+	ACQ48490.1			conserved hypothetical protein			BAA_0564	195	64	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	497849	499429	+							BAA_0565	1581		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	497849	499429	+	ACQ49498.1			glycosyl transferase, group 2 family			BAA_0565	1581	526	
gene	pseudogene	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	499419	499619	+							BAA_0566	201		pseudo
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	499985	500662	+							BAA_0567	678		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	499985	500662	+	ACQ50635.1			nucleotide sugar dehydrogenase			BAA_0567	678	225	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	500659	501624	+							BAA_0568	966		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	500659	501624	+	ACQ46473.1			NAD-dependent epimerase/dehydratase family protein			BAA_0568	966	321	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	501617	503161	+							BAA_0569	1545		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	501617	503161	+	ACQ48201.1			glycosyl transferase, group 2 family			BAA_0569	1545	514	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	503501	505750	+					pfl		BAA_0570	2250		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	503501	505750	+	ACQ47629.1			formate acetyltransferase	pfl		BAA_0570	2250	749	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	505820	506551	+					pflA		BAA_0571	732		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	505820	506551	+	ACQ47380.1			pyruvate formate-lyase-activating enzyme	pflA		BAA_0571	732	243	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	506964	508130	+							BAA_0572	1167		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	506964	508130	+	ACQ49388.1			conserved hypothetical protein			BAA_0572	1167	388	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	508495	508614	-							BAA_0573	120		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	508495	508614	-	ACQ49032.1			conserved hypothetical protein			BAA_0573	120	39	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	508725	509282	-							BAA_0574	558		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	508725	509282	-	ACQ50347.1			conserved hypothetical protein			BAA_0574	558	185	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	509524	510654	-							BAA_0575	1131		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	509524	510654	-	ACQ50164.1			chlorohydrolase family protein			BAA_0575	1131	376	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	510795	511700	-							BAA_0576	906		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	510795	511700	-	ACQ47092.1			cell division inhibitor-like protein			BAA_0576	906	301	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	511782	512594	+							BAA_0577	813		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	511782	512594	+	ACQ46725.1			recX domain protein			BAA_0577	813	270	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	512604	512921	+							BAA_0578	318		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	512604	512921	+	ACQ49368.1			conserved hypothetical protein			BAA_0578	318	105	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	512986	513138	-							BAA_0579	153		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	512986	513138	-	ACQ48997.1			hypothetical protein			BAA_0579	153	50	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	513182	513340	-					sspK		BAA_0580	159		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	513182	513340	-	ACQ50479.1			small, acid-soluble spore protein K	sspK		BAA_0580	159	52	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	513462	513728	+							BAA_0581	267		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	513462	513728	+	ACQ46259.1			conserved hypothetical protein			BAA_0581	267	88	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	513753	514733	-							BAA_0582	981		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	513753	514733	-	ACQ48104.1			yfhP protein			BAA_0582	981	326	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	514883	515980	+					mutY		BAA_0583	1098		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	514883	515980	+	ACQ47779.1			A/G-specific adenine glycosylase	mutY		BAA_0583	1098	365	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	516015	516239	-							BAA_0584	225		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	516015	516239	-	ACQ49597.1			yfhS protein			BAA_0584	225	74	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	516365	516652	+							BAA_0586	288		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	516365	516652	+	ACQ48520.1			small acid-soluble spore protein, gamma-type			BAA_0586	288	95	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	516636	516764	-							BAA_0585	129		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	516636	516764	-	ACQ49217.1			hypothetical protein			BAA_0585	129	42	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	516841	517101	+							BAA_0588	261		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	516841	517101	+	ACQ50925.1			conserved hypothetical protein			BAA_0588	261	86	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	517059	517172	-							BAA_0587	114		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	517059	517172	-	ACQ50657.1			hypothetical protein			BAA_0587	114	37	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	517334	517864	+							BAA_0589	531		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	517334	517864	+	ACQ48949.1			conserved hypothetical protein			BAA_0589	531	176	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	517919	519679	+							BAA_0590	1761		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	517919	519679	+	ACQ47243.1			ABC transporter, permease/ATP-binding protein			BAA_0590	1761	586	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	519693	520781	-							BAA_0591	1089		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	519693	520781	-	ACQ46833.1			putative lipoprotein			BAA_0591	1089	362	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	521042	525478	-							BAA_0592	4437		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	521042	525478	-	ACQ49978.1			putative glutamate synthase, large subunit			BAA_0592	4437	1478	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	525678	526982	-					hemL1		BAA_0593	1305		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	525678	526982	-	ACQ50149.1			glutamate-1-semialdehyde-2,1-aminomutase	hemL1		BAA_0593	1305	434	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	527104	528117	+							BAA_0594	1014		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	527104	528117	+	ACQ50723.1			ABC transporter, ATP-binding protein			BAA_0594	1014	337	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	528110	528901	+							BAA_0595	792		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	528110	528901	+	ACQ49049.1			putative ABC transporter, permease protein			BAA_0595	792	263	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	528906	529691	+							BAA_0596	786		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	528906	529691	+	ACQ49619.1			putative ABC transporter, permease protein			BAA_0596	786	261	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	529764	530168	+							BAA_0597	405		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	529764	530168	+	ACQ47319.1			putative potassium channel protein			BAA_0597	405	134	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	530213	530668	+					bcP		BAA_0598	456		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	530213	530668	+	ACQ50461.1			bacterioferritin comigratory protein	bcP		BAA_0598	456	151	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	530966	531394	+							BAA_0599	429		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	530966	531394	+	ACQ48613.1			transcriptional regulator, Fur family			BAA_0599	429	142	
gene	protein_coding	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	531593	531949	-							BAA_0600	357		
CDS		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	531593	531949	-	ACQ49131.1			conserved hypothetical protein			BAA_0600	357	118	
gene	rRNA	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	532361	533868	+					rrs_9		BAA_0601	1508		
rRNA		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	532361	533868	+				16S ribosomal RNA	rrs_9		BAA_0601	1508		
gene	rRNA	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	534040	536947	+					rrl_9		BAA_0603	2908		
rRNA		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	534040	536947	+				23S ribosomal RNA	rrl_9		BAA_0603	2908		
gene	pseudogene	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	534064	534495	-							BAA_0602	432		pseudo
gene	rRNA	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	537048	537163	+					rrf_9		BAA_0604	116		
rRNA		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	537048	537163	+				5S ribosomal RNA	rrf_9		BAA_0604	116		
gene	tRNA	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	537171	537247	+							BAA_0605	77		
tRNA		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	537171	537247	+				tRNA-Asn			BAA_0605	77		
gene	tRNA	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	537248	537341	+							BAA_0606	94		
tRNA		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	537248	537341	+				tRNA-Ser			BAA_0606	94		
gene	tRNA	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	537357	537433	+							BAA_0607	77		
tRNA		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	537357	537433	+				tRNA-Glu			BAA_0607	77		
gene	tRNA	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	537437	537514	+							BAA_0608	78		
tRNA		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	537437	537514	+				tRNA-Val			BAA_0608	78		
gene	tRNA	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	537537	537615	+							BAA_0610	79		
tRNA		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	537537	537615	+				tRNA-Met			BAA_0610	79		
gene	tRNA	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	537617	537694	+							BAA_0611	78		
tRNA		GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	537617	537694	+				tRNA-Asp			BAA_0611	78		
gene	tRNA	GCA_000022865.1	Primary Assembly	chromosome		CP001598.1	537703	537778	+							BAA_0612	76		
