# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	250852	251373	+	ARW37399.1			Putative NAD(P)H nitroreductase MhqN			S101267_00275	522	173	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	251398	252336	+							S101267_00276	939		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	251398	252336	+	ARW37400.1			Putative ring-cleaving dioxygenase MhqO			S101267_00276	939	312	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	252468	252857	+							S101267_00277	390		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	252468	252857	+	ARW37401.1			Putative oxidoreductase MhqP			S101267_00277	390	129	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	253043	253381	+							S101267_00278	339		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	253043	253381	+	ARW37402.1			Thioredoxin-like protein YdfQ			S101267_00278	339	112	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	253784	254035	+							S101267_00279	252		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	253784	254035	+	ARW37403.1			hypothetical protein			S101267_00279	252	83	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	254127	254510	-							S101267_00280	384		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	254127	254510	-	ARW37404.1			uncharacterized protein			S101267_00280	384	127	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	254664	255092	+					cwlJ		S101267_00281	429		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	254664	255092	+	ARW37405.1			N-acetylmuramoyl-L-alanine amidase	cwlJ		S101267_00281	429	142	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	255356	257107	+					phoD		S101267_00282	1752		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	255356	257107	+	ARW37406.1			Alkaline phosphatase	phoD		S101267_00282	1752	583	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	257120	257317	+							S101267_00283	198		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	257120	257317	+	ARW37407.1			Sec-independent protein translocase protein TatAd			S101267_00283	198	65	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	257321	258106	+							S101267_00284	786		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	257321	258106	+	ARW37408.1			Sec-independent protein translocase protein TatCd			S101267_00284	786	261	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	258103	258750	-							S101267_00285	648		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	258103	258750	-	ARW37409.1			Pyroglutamyl-peptidase I			S101267_00285	648	215	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	258823	259950	+					iscS		S101267_00286	1128		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	258823	259950	+	ARW37410.1			Cysteine desulfurase	iscS		S101267_00286	1128	375	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	259985	261418	-							S101267_00287	1434		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	259985	261418	-	ARW37411.1			Lincomycin resistance protein LmrB			S101267_00287	1434	477	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	261461	262027	-							S101267_00288	567		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	261461	262027	-	ARW37412.1			HTH-type transcriptional regulator LmrA			S101267_00288	567	188	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	262672	262968	+							S101267_00289	297		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	262672	262968	+	ARW37413.1			Triacylglycerol lipase			S101267_00289	297	98	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	262974	263111	+							S101267_00290	138		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	262974	263111	+	ARW37414.1			Triacylglycerol lipase			S101267_00290	138	45	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	263248	264318	+							S101267_00291	1071		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	263248	264318	+	ARW37415.1			uncharacterized protein			S101267_00291	1071	356	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	264455	265387	+							S101267_00292	933		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	264455	265387	+	ARW37416.1			putative oxidoreductase YccK			S101267_00292	933	310	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	265430	266425	-							S101267_00293	996		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	265430	266425	-	ARW37417.1			putative lipoprotein YcdA			S101267_00293	996	331	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	266540	267931	+							S101267_00294	1392		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	266540	267931	+	ARW37418.1			uncharacterized protein			S101267_00294	1392	463	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	268132	269490	+							S101267_00295	1359		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	268132	269490	+	ARW37419.1			uncharacterized protein			S101267_00295	1359	452	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	269487	269990	-					cwlK		S101267_00296	504		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	269487	269990	-	ARW37420.1			Peptidoglycan L-alanyl-D-glutamate endopeptidase CwlK	cwlK		S101267_00296	504	167	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	270100	271221	+					rapJ		S101267_00297	1122		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	270100	271221	+	ARW37421.1			Response regulator aspartate phosphatase J	rapJ		S101267_00297	1122	373	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	271335	272114	+					fabG		S101267_00298	780		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	271335	272114	+	ARW37422.1			3-oxoacyl-[acyl-carrier-protein] reductase	fabG		S101267_00298	780	259	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	272198	273877	+					treC		S101267_00299	1680		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	272198	273877	+	ARW37423.1			Alpha,alpha-phosphotrehalase	treC		S101267_00299	1680	559	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	273862	274356	-							S101267_00300	495		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	273862	274356	-	ARW37424.1			hypothetical protein			S101267_00300	495	164	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	274357	274902	-							S101267_00301	546		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	274357	274902	-	ARW37425.1			Negative transcription regulator PadR			S101267_00301	546	181	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	275111	276070	+							S101267_00302	960		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	275111	276070	+	ARW37426.1			High-affinity zinc uptake system binding-protein ZnuA			S101267_00302	960	319	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	276125	276820	+					znuC		S101267_00303	696		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	276125	276820	+	ARW37427.1			Lipopolysaccharide export system ATP-binding protein LptB	znuC		S101267_00303	696	231	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	276784	277617	+							S101267_00304	834		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	276784	277617	+	ARW37428.1			High-affinity zinc uptake system membrane protein ZnuB			S101267_00304	834	277	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	277661	278656	-							S101267_00305	996		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	277661	278656	-	ARW37429.1			uncharacterized protein			S101267_00305	996	331	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	278931	279527	+							S101267_00306	597		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	278931	279527	+	ARW37430.1			Stress response protein SCP2			S101267_00306	597	198	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	279551	280132	+							S101267_00307	582		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	279551	280132	+	ARW37431.1			General stress protein 16U			S101267_00307	582	193	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	280166	280744	+							S101267_00308	579		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	280166	280744	+	ARW37432.1			uncharacterized protein			S101267_00308	579	192	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	280783	281556	+							S101267_00309	774		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	280783	281556	+	ARW37433.1			putative membrane protein YceF			S101267_00309	774	257	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	281629	283251	+							S101267_00310	1623		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	281629	283251	+	ARW37434.1			uncharacterized protein			S101267_00310	1623	540	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	283258	284346	+							S101267_00311	1089		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	283258	284346	+	ARW37435.1			uncharacterized protein			S101267_00311	1089	362	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	284461	285663	+							S101267_00312	1203		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	284461	285663	+	ARW37436.1			Putative niacin/nicotinamide transporter NaiP			S101267_00312	1203	400	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	285939	286049	+							S101267_00313	111		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	285939	286049	+	ARW37437.1			hypothetical protein			S101267_00313	111	36	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	286046	287302	+					proV		S101267_00314	1257		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	286046	287302	+	ARW37438.1			Quaternary-amine-transporting ATPase	proV		S101267_00314	1257	418	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	287303	288151	+							S101267_00315	849		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	287303	288151	+	ARW37439.1			Glycine betaine transport system permease protein OpuAB			S101267_00315	849	282	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	288151	289032	+							S101267_00316	882		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	288151	289032	+	ARW37440.1			Glycine betaine-binding protein OpuAC			S101267_00316	882	293	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	289068	290189	-					amhX		S101267_00317	1122		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	289068	290189	-	ARW37441.1			Amidohydrolase AmhX	amhX		S101267_00317	1122	373	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	290323	291471	+							S101267_00318	1149		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	290323	291471	+	ARW37442.1			uncharacterized protein			S101267_00318	1149	382	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	291477	291725	-							S101267_00319	249		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	291477	291725	-	ARW37443.1			hypothetical protein			S101267_00319	249	82	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	291916	292320	+							S101267_00320	405		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	291916	292320	+	ARW37444.1			uncharacterized protein			S101267_00320	405	134	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	292364	293182	-							S101267_00321	819		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	292364	293182	-	ARW37445.1			uncharacterized protein			S101267_00321	819	272	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	293399	294352	+							S101267_00322	954		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	293399	294352	+	ARW37446.1			L-lactate dehydrogenase			S101267_00322	954	317	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	294396	295928	-							S101267_00323	1533		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	294396	295928	-	ARW37447.1			Multidrug resistance protein			S101267_00323	1533	510	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	296042	296503	+							S101267_00324	462		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	296042	296503	+	ARW37448.1			putative HTH-type transcriptional regulator YcgE			S101267_00324	462	153	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	296561	297250	-							S101267_00325	690		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	296561	297250	-	ARW37449.1			hypothetical protein			S101267_00325	690	229	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	297564	297827	+							S101267_00326	264		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	297564	297827	+	ARW37450.1			Putative amino acid efflux protein YcgF			S101267_00326	264	87	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	297846	298193	+							S101267_00327	348		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	297846	298193	+	ARW37451.1			Putative amino acid efflux protein YcgF			S101267_00327	348	115	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	298261	299022	+							S101267_00328	762		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	298261	299022	+	ARW37452.1			uncharacterized protein			S101267_00328	762	253	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	299006	300352	-							S101267_00329	1347		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	299006	300352	-	ARW37453.1			putative transporter YcgH			S101267_00329	1347	448	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	300476	301072	+							S101267_00330	597		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	300476	301072	+	ARW37454.1			uncharacterized protein			S101267_00330	597	198	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	301204	302022	+					nadE		S101267_00331	819		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	301204	302022	+	ARW37455.1			NAD(+) synthase	nadE		S101267_00331	819	272	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	302056	302847	-					asbF		S101267_00332	792		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	302056	302847	-	ARW37456.1			3-dehydroshikimate dehydratase	asbF		S101267_00332	792	263	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	303060	304370	+							S101267_00333	1311		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	303060	304370	+	ARW37457.1			putative glucarate transporter			S101267_00333	1311	436	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	304495	305055	+					aroK		S101267_00334	561		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	304495	305055	+	ARW37458.1			Shikimate kinase	aroK		S101267_00334	561	186	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	305229	306185	+							S101267_00335	957		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	305229	306185	+	ARW37459.1			Cephalosporin-C deacetylase			S101267_00335	957	318	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	306256	307041	+							S101267_00336	786		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	306256	307041	+	ARW37460.1			uncharacterized protein			S101267_00336	786	261	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	307229	308140	+							S101267_00337	912		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	307229	308140	+	ARW37461.1			Proline dehydrogenase			S101267_00337	912	303	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	308159	309706	+							S101267_00338	1548		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	308159	309706	+	ARW37462.1			L-glutamate gamma-semialdehyde dehydrogenase			S101267_00338	1548	515	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	309821	311251	+							S101267_00339	1431		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	309821	311251	+	ARW37463.1			Sodium/proline symporter			S101267_00339	1431	476	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	311409	312644	+							S101267_00340	1236		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	311409	312644	+	ARW37464.1			Proline-responsive transcriptional activator PutR			S101267_00340	1236	411	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	312843	313853	+					trxB		S101267_00341	1011		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	312843	313853	+	ARW37465.1			Thioredoxin-disulfide reductase	trxB		S101267_00341	1011	336	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	313900	315339	-							S101267_00342	1440		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	313900	315339	-	ARW37466.1			Uroporphyrinogen-III C-methyltransferase			S101267_00342	1440	479	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	315406	315726	-					nirD		S101267_00343	321		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	315406	315726	-	ARW37467.1			Nitrite reductase (NADH)	nirD		S101267_00343	321	106	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	315757	318174	-					nirB		S101267_00344	2418		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	315757	318174	-	ARW37468.1			Nitrite reductase (NADH)	nirB		S101267_00344	2418	805	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	318377	318643	+							S101267_00345	267		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	318377	318643	+	ARW37469.1			Nitrate transporter			S101267_00345	267	88	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	318832	320034	+							S101267_00346	1203		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	318832	320034	+	ARW37470.1			COBW domain-containing protein			S101267_00346	1203	400	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	320077	321234	+					frmA		S101267_00347	1158		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	320077	321234	+	ARW37471.1			S-(hydroxymethyl)glutathione dehydrogenase	frmA		S101267_00347	1158	385	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	321249	321683	+							S101267_00348	435		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	321249	321683	+	ARW37472.1			uncharacterized protein			S101267_00348	435	144	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	321757	322080	+							S101267_00349	324		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	321757	322080	+	ARW37473.1			uncharacterized protein			S101267_00349	324	107	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	322185	323621	+					bglA		S101267_00350	1437		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	322185	323621	+	ARW37474.1			6-phospho-beta-glucosidase	bglA		S101267_00350	1437	478	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	323662	324060	-							S101267_00351	399		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	323662	324060	-	ARW37475.1			DNA-entry nuclease inhibitor			S101267_00351	399	132	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	324081	324518	-							S101267_00352	438		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	324081	324518	-	ARW37476.1			DNA-entry nuclease			S101267_00352	438	145	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	324869	325426	-					hxlB		S101267_00353	558		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	324869	325426	-	ARW37477.1			6-phospho-3-hexuloisomerase	hxlB		S101267_00353	558	185	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	325423	326058	-					hxlA		S101267_00354	636		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	325423	326058	-	ARW37478.1			3-hexulose-6-phosphate synthase	hxlA		S101267_00354	636	211	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	326290	326652	+							S101267_00355	363		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	326290	326652	+	ARW37479.1			HTH-type transcriptional activator HxlR			S101267_00355	363	120	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	327242	337996	+							S101267_00356	10755		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	327242	337996	+	ARW37480.1			Surfactin synthase subunit			S101267_00356	10755	3584	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	338018	348778	+							S101267_00357	10761		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	338018	348778	+	ARW37481.1			Surfactin synthase subunit			S101267_00357	10761	3586	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	348813	352652	+							S101267_00358	3840		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	348813	352652	+	ARW37482.1			Surfactin synthase subunit			S101267_00358	3840	1279	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	352671	353402	+							S101267_00359	732		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	352671	353402	+	ARW37483.1			Surfactin synthase thioesterase subunit			S101267_00359	732	243	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	353524	354834	+							S101267_00360	1311		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	353524	354834	+	ARW37484.1			hypothetical protein			S101267_00360	1311	436	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	354870	355544	-					lys5		S101267_00361	675		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	354870	355544	-	ARW37485.1			4'-phosphopantetheinyl transferase ffp	lys5		S101267_00361	675	224	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	355644	356273	-							S101267_00362	630		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	355644	356273	-	ARW37486.1			putative membrane protein YczE			S101267_00362	630	209	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	356372	357115	-							S101267_00363	744		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	356372	357115	-	ARW37487.1			Fe(3+) ions import ATP-binding protein FbpC			S101267_00363	744	247	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	357128	357832	-							S101267_00364	705		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	357128	357832	-	ARW37488.1			L-cystine transport system permease protein TcyB			S101267_00364	705	234	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	357819	358589	-							S101267_00365	771		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	357819	358589	-	ARW37489.1			L-cystine-binding protein TcyA			S101267_00365	771	256	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	358749	359621	-							S101267_00366	873		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	358749	359621	-	ARW37490.1			HTH-type transcriptional regulator BsdA			S101267_00366	873	290	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	359749	360327	+					ubiX		S101267_00367	579		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	359749	360327	+	ARW37491.1			4-hydroxy-3-polyprenylbenzoate decarboxylase	ubiX		S101267_00367	579	192	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	360330	361751	+					ubiD		S101267_00368	1422		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	360330	361751	+	ARW37492.1			4-hydroxy-3-polyprenylbenzoate decarboxylase	ubiD		S101267_00368	1422	473	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	361769	361996	+							S101267_00369	228		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	361769	361996	+	ARW37493.1			Phenolic acid decarboxylase subunit			S101267_00369	228	75	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	361996	362457	+							S101267_00370	462		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	361996	362457	+	ARW37494.1			uncharacterized protein			S101267_00370	462	153	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	362494	363972	-							S101267_00371	1479		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	362494	363972	-	ARW37495.1			putative transporter YclF			S101267_00371	1479	492	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	364252	365997	+							S101267_00372	1746		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	364252	365997	+	ARW37496.1			uncharacterized protein			S101267_00372	1746	581	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	366131	366352	-							S101267_00373	222		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	366131	366352	-	ARW37497.1			uncharacterized protein			S101267_00373	222	73	
