# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	485731	486600	+	EJS06054.1			hypothetical protein			IKG_00430	870	289	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	486755	487018	+							IKG_00431	264		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	486755	487018	+	EJS06055.1			hypothetical protein			IKG_00431	264	87	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	487327	487893	+							IKG_00432	567		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	487327	487893	+	EJS06056.1			hypothetical protein			IKG_00432	567	188	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	487890	488987	+							IKG_00433	1098		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	487890	488987	+	EJS06057.1			hypothetical protein			IKG_00433	1098	365	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	488987	489919	+							IKG_00434	933		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	488987	489919	+	EJS06058.1			hypothetical protein			IKG_00434	933	310	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	489916	490737	+							IKG_00435	822		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	489916	490737	+	EJS06059.1			hypothetical protein			IKG_00435	822	273	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	490759	492135	+							IKG_00436	1377		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	490759	492135	+	EJS06060.1			hypothetical protein			IKG_00436	1377	458	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	492580	493284	+							IKG_00437	705		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	492580	493284	+	EJS06061.1			hypothetical protein			IKG_00437	705	234	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	493480	494151	+							IKG_00438	672		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	493480	494151	+	EJS06062.1			hypothetical protein			IKG_00438	672	223	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	494148	495398	+							IKG_00439	1251		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	494148	495398	+	EJS06063.1			hypothetical protein			IKG_00439	1251	416	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	495630	496451	+							IKG_00440	822		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	495630	496451	+	EJS06064.1			hypothetical protein			IKG_00440	822	273	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	496477	497214	+							IKG_00441	738		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	496477	497214	+	EJS06065.1			hypothetical protein			IKG_00441	738	245	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	497496	499478	+							IKG_00442	1983		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	497496	499478	+	EJS06066.1			hypothetical protein			IKG_00442	1983	660	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	499557	501161	+							IKG_00443	1605		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	499557	501161	+	EJS06067.1			hypothetical protein			IKG_00443	1605	534	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	501158	501865	+							IKG_00444	708		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	501158	501865	+	EJS06068.1			hypothetical protein			IKG_00444	708	235	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	501988	503334	+							IKG_00445	1347		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	501988	503334	+	EJS06069.1			CCS family citrate carrier protein			IKG_00445	1347	448	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	503394	504593	+							IKG_00446	1200		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	503394	504593	+	EJS06070.1			hypothetical protein			IKG_00446	1200	399	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	504886	505410	-							IKG_00447	525		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	504886	505410	-	EJS06071.1			hypothetical protein			IKG_00447	525	174	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	505598	506524	-							IKG_00448	927		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	505598	506524	-	EJS06072.1			hypothetical protein			IKG_00448	927	308	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	506645	506920	+							IKG_00449	276		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	506645	506920	+	EJS06073.1			hypothetical protein			IKG_00449	276	91	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	506925	508073	+							IKG_00450	1149		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	506925	508073	+	EJS06074.1			hypothetical protein			IKG_00450	1149	382	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	508106	508618	-							IKG_00451	513		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	508106	508618	-	EJS06075.1			hypothetical protein			IKG_00451	513	170	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	508764	510218	-							IKG_00452	1455		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	508764	510218	-	EJS06076.1			hypothetical protein			IKG_00452	1455	484	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	510284	510955	-							IKG_00453	672		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	510284	510955	-	EJS06077.1			hypothetical protein			IKG_00453	672	223	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	511286	511408	+							IKG_00454	123		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	511286	511408	+	EJS06078.1			hypothetical protein			IKG_00454	123	40	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	511764	512270	-							IKG_00455	507		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	511764	512270	-	EJS06079.1			hypothetical protein			IKG_00455	507	168	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	512502	513308	-							IKG_00456	807		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	512502	513308	-	EJS06080.1			formate dehydrogenase family accessory protein FdhD			IKG_00456	807	268	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	513609	516545	+							IKG_00457	2937		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	513609	516545	+	EJS06081.1			formate dehydrogenase, alpha subunit			IKG_00457	2937	978	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	516558	517040	+							IKG_00458	483		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	516558	517040	+	EJS06082.1			hypothetical protein			IKG_00458	483	160	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	517196	519067	+							IKG_00459	1872		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	517196	519067	+	EJS06083.1			hypothetical protein			IKG_00459	1872	623	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	519437	520570	+							IKG_00460	1134		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	519437	520570	+	EJS06084.1			alanine dehydrogenase			IKG_00460	1134	377	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	520674	522089	+							IKG_00461	1416		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	520674	522089	+	EJS06085.1			amino acid transporter			IKG_00461	1416	471	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	522233	522790	+							IKG_00462	558		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	522233	522790	+	EJS06086.1			hypothetical protein			IKG_00462	558	185	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	522992	523369	+							IKG_00463	378		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	522992	523369	+	EJS06087.1			hypothetical protein			IKG_00463	378	125	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	523393	525759	+							IKG_00464	2367		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	523393	525759	+	EJS06088.1			heavy metal translocating P-type ATPase			IKG_00464	2367	788	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	525963	527426	-							IKG_00465	1464		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	525963	527426	-	EJS06089.1			nicotinate phosphoribosyltransferase			IKG_00465	1464	487	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	527626	528885	+							IKG_00466	1260		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	527626	528885	+	EJS06090.1			hypothetical protein			IKG_00466	1260	419	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	528900	529028	+							IKG_00467	129		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	528900	529028	+	EJS06091.1			hypothetical protein			IKG_00467	129	42	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	529196	530896	+							IKG_00468	1701		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	529196	530896	+	EJS06092.1			bacillolysin			IKG_00468	1701	566	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	530960	531508	-							IKG_00469	549		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	530960	531508	-	EJS06093.1			hypothetical protein			IKG_00469	549	182	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	531907	532425	+							IKG_00470	519		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	531907	532425	+	EJS06094.1			hypothetical protein			IKG_00470	519	172	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	532442	532714	+							IKG_00471	273		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	532442	532714	+	EJS06095.1			hypothetical protein			IKG_00471	273	90	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	532757	534019	-							IKG_00472	1263		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	532757	534019	-	EJS06096.1			hypothetical protein			IKG_00472	1263	420	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	534254	535270	-							IKG_00473	1017		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	534254	535270	-	EJS06097.1			hypothetical protein			IKG_00473	1017	338	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	535457	536635	-							IKG_00474	1179		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	535457	536635	-	EJS06098.1			NupC family nucleoside transporter			IKG_00474	1179	392	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	536727	537113	+							IKG_00475	387		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	536727	537113	+	EJS06099.1			hypothetical protein			IKG_00475	387	128	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	537222	538520	+							IKG_00476	1299		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	537222	538520	+	EJS06100.1			hypothetical protein			IKG_00476	1299	432	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	538694	540127	+							IKG_00477	1434		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	538694	540127	+	EJS06101.1			aspartate ammonia-lyase			IKG_00477	1434	477	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	540167	541786	-							IKG_00478	1620		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	540167	541786	-	EJS06102.1			lactate permease (LctP) family transporter			IKG_00478	1620	539	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	542606	542893	+							IKG_00479	288		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	542606	542893	+	EJS06103.1			hypothetical protein			IKG_00479	288	95	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	543085	543264	+							IKG_00480	180		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	543085	543264	+	EJS06104.1			small, acid-soluble spore protein H 1			IKG_00480	180	59	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	543302	544651	-							IKG_00481	1350		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	543302	544651	-	EJS06105.1			amino acid/peptide transporter (Peptide:H+ symporter)			IKG_00481	1350	449	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	545032	546000	-							IKG_00482	969		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	545032	546000	-	EJS06106.1			hypothetical protein			IKG_00482	969	322	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	546173	547177	+							IKG_00483	1005		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	546173	547177	+	EJS06107.1			hypothetical protein			IKG_00483	1005	334	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	547174	548232	+							IKG_00484	1059		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	547174	548232	+	EJS06108.1			hypothetical protein			IKG_00484	1059	352	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	548245	549066	+							IKG_00485	822		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	548245	549066	+	EJS06109.1			hypothetical protein			IKG_00485	822	273	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	549095	549826	-							IKG_00486	732		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	549095	549826	-	EJS06110.1			hypothetical protein			IKG_00486	732	243	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	550040	551230	+							IKG_00487	1191		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	550040	551230	+	EJS06111.1			8-amino-7-oxononanoate synthase			IKG_00487	1191	396	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	551275	552240	+							IKG_00488	966		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	551275	552240	+	EJS06112.1			hypothetical protein			IKG_00488	966	321	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	552300	552722	+							IKG_00489	423		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	552300	552722	+	EJS06113.1			hypothetical protein			IKG_00489	423	140	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	552760	554643	-							IKG_00490	1884		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	552760	554643	-	EJS06114.1			hypothetical protein			IKG_00490	1884	627	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	554647	555540	-							IKG_00491	894		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	554647	555540	-	EJS06115.1			hypothetical protein			IKG_00491	894	297	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	555668	557197	-							IKG_00492	1530		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	555668	557197	-	EJS06116.1			cardiolipin synthase 1			IKG_00492	1530	509	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	557412	557765	+							IKG_00493	354		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	557412	557765	+	EJS06117.1			hypothetical protein			IKG_00493	354	117	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	558246	559949	+							IKG_00494	1704		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	558246	559949	+	EJS06118.1			diguanylate cyclase (GGDEF) domain-containing protein			IKG_00494	1704	567	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	559981	561378	-							IKG_00495	1398		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	559981	561378	-	EJS06119.1			hypothetical protein			IKG_00495	1398	465	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	561831	562541	+							IKG_00496	711		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	561831	562541	+	EJS06120.1			trehalose operon repressor			IKG_00496	711	236	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	562682	564109	+							IKG_00497	1428		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	562682	564109	+	EJS06121.1			PTS system, trehalose-specific IIBC component			IKG_00497	1428	475	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	564123	565784	+							IKG_00498	1662		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	564123	565784	+	EJS06122.1			alpha,alpha-phosphotrehalase			IKG_00498	1662	553	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	565816	566940	-							IKG_00499	1125		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	565816	566940	-	EJS06123.1			Ger(X)C family germination protein			IKG_00499	1125	374	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	566921	568027	-							IKG_00500	1107		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	566921	568027	-	EJS06124.1			spore germination protein (amino acid permease)			IKG_00500	1107	368	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	568008	569510	-							IKG_00501	1503		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	568008	569510	-	EJS06125.1			hypothetical protein			IKG_00501	1503	500	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	569863	571695	+							IKG_00502	1833		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	569863	571695	+	EJS06126.1			hypothetical protein			IKG_00502	1833	610	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	571697	572338	+							IKG_00503	642		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	571697	572338	+	EJS06127.1			hypothetical protein			IKG_00503	642	213	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	572742	576983	+							IKG_00504	4242		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	572742	576983	+	EJS06128.1			hypothetical protein			IKG_00504	4242	1413	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	577238	577837	+							IKG_00505	600		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	577238	577837	+	EJS06129.1			SipW-cognate class signal peptide			IKG_00505	600	199	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	578002	578973	+							IKG_00506	972		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	578002	578973	+	EJS06130.1			hypothetical protein			IKG_00506	972	323	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	579131	580591	+							IKG_00507	1461		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	579131	580591	+	EJS06131.1			amino acid carrier protein			IKG_00507	1461	486	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	580728	581456	+							IKG_00508	729		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	580728	581456	+	EJS06132.1			glutamine transport ATP-binding protein GlnQ			IKG_00508	729	242	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	581469	582299	+							IKG_00509	831		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	581469	582299	+	EJS06133.1			hypothetical protein			IKG_00509	831	276	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	582362	583018	+							IKG_00510	657		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	582362	583018	+	EJS06134.1			His/Glu/Gln/Arg/opine family amino ABC transporter, permease, 3-TM region			IKG_00510	657	218	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	583019	583663	+							IKG_00511	645		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	583019	583663	+	EJS06135.1			His/Glu/Gln/Arg/opine family amino ABC transporter, permease, 3-TM region			IKG_00511	645	214	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	583867	585291	+							IKG_00512	1425		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	583867	585291	+	EJS06136.1			hypothetical protein			IKG_00512	1425	474	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	585269	585646	+							IKG_00513	378		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	585269	585646	+	EJS06137.1			hypothetical protein			IKG_00513	378	125	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	585707	586144	+							IKG_00514	438		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	585707	586144	+	EJS06138.1			hypothetical protein			IKG_00514	438	145	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	586325	586882	+							IKG_00515	558		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	586325	586882	+	EJS06139.1			sigma-70 family RNA polymerase sigma factor			IKG_00515	558	185	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	586848	588272	+							IKG_00516	1425		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	586848	588272	+	EJS06140.1			hypothetical protein			IKG_00516	1425	474	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	588302	589255	-							IKG_00517	954		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	588302	589255	-	EJS06141.1			hypothetical protein			IKG_00517	954	317	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	589360	589881	+							IKG_00518	522		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	589360	589881	+	EJS06142.1			hypothetical protein			IKG_00518	522	173	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	589895	591286	-							IKG_00519	1392		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	589895	591286	-	EJS06143.1			hypothetical protein			IKG_00519	1392	463	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	591298	591975	-							IKG_00520	678		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	591298	591975	-	EJS06144.1			hypothetical protein			IKG_00520	678	225	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	592151	593398	+							IKG_00521	1248		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	592151	593398	+	EJS06145.1			hypothetical protein			IKG_00521	1248	415	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	593555	595006	+							IKG_00522	1452		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	593555	595006	+	EJS06146.1			hypothetical protein			IKG_00522	1452	483	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	595072	595494	+							IKG_00523	423		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	595072	595494	+	EJS06147.1			hypothetical protein			IKG_00523	423	140	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	595688	595813	+							IKG_00524	126		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	595688	595813	+	EJS06148.1			hypothetical protein			IKG_00524	126	41	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	595932	597281	-							IKG_00525	1350		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	595932	597281	-	EJS06149.1			glycerol-3-phosphate transporter			IKG_00525	1350	449	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	597551	598009	+							IKG_00526	459		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	597551	598009	+	EJS06150.1			hypothetical protein			IKG_00526	459	152	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	598029	599642	+							IKG_00527	1614		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	598029	599642	+	EJS06151.1			drug:H+ antiporter-2 (14 Spanner) (DHA2) family drug resistance MFS transporter			IKG_00527	1614	537	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	599780	600751	+							IKG_00528	972		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	599780	600751	+	EJS06152.1			hypothetical protein			IKG_00528	972	323	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	600765	601661	+							IKG_00529	897		
CDS		GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	600765	601661	+	EJS06153.1			ribokinase			IKG_00529	897	298	
gene	protein_coding	GCA_000290715.1	Primary Assembly	unplaced scaffold		JH791819.1	601658	602053	+							IKG_00530	396		
